superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door,raw_photosensor_endpos
731,-76,-78,-83,-75,-65,-69,-54,-62,-71,-69,2,0,0
732,-76,-79,-83,-76,-64,-69,-55,-62,-70,-68,2,0,0
733,-76,-79,-81,-76,-65,-69,-56,-62,-70,-68,2,0,0
734,-76,-79,-82,-76,-65,-69,-54,-62,-71,-68,2,0,0
735,-76,-78,-84,-76,-65,-69,-54,-62,-71,-68,2,0,0
736,-76,-78,-83,-76,-65,-69,-55,-62,-71,-68,2,0,0
737,-76,-79,-82,-76,-65,-69,-54,-62,-72,-69,2,0,0
738,-77,-78,-82,-76,-64,-70,-55,-62,-71,-69,2,0,0
739,-76,-79,-83,-76,-65,-69,-55,-62,-71,-68,2,0,0
740,-76,-78,-82,-76,-65,-69,-55,-62,-71,-69,2,0,0
741,-76,-79,-82,-76,-65,-69,-54,-62,-72,-69,2,0,0
742,-76,-78,-83,-76,-65,-69,-55,-63,-71,-69,2,0,0
743,-76,-78,-82,-76,-65,-69,-54,-62,-71,-68,2,0,0
744,-76,-78,-83,-76,-65,-69,-55,-63,-71,-69,2,0,0
745,-76,-79,-83,-76,-64,-69,-55,-62,-71,-69,2,0,0
746,-76,-79,-83,-76,-64,-69,-56,-62,-71,-68,2,0,0
747,-76,-79,-82,-76,-65,-69,-54,-62,-71,-68,2,0,0
748,-76,-79,-83,-75,-65,-69,-56,-62,-72,-69,2,0,0
749,-76,-79,-83,-75,-65,-70,-55,-62,-71,-69,2,0,0
750,-76,-78,-81,-76,-64,-69,-56,-62,-71,-69,2,0,0
751,-76,-78,-82,-76,-64,-69,-54,-63,-70,-68,2,0,0
752,-76,-78,-82,-76,-65,-69,-55,-62,-70,-68,2,0,0
753,-76,-79,-81,-75,-64,-69,-55,-62,-71,-69,2,0,0
754,-77,-80,-81,-75,-65,-69,-55,-62,-70,-69,2,0,0
755,-76,-81,-81,-75,-64,-69,-55,-62,-71,-69,2,0,0
756,-77,-80,-82,-76,-64,-69,-54,-62,-71,-68,2,0,0
757,-76,-80,-82,-75,-64,-69,-56,-62,-70,-68,2,0,0
758,-76,-81,-81,-75,-64,-69,-54,-62,-70,-68,2,0,0
759,-77,-81,-82,-75,-64,-69,-55,-62,-71,-69,2,0,0
760,-77,-84,-83,-76,-64,-69,-54,-62,-70,-69,2,0,0
761,-76,-84,-83,-76,-64,-70,-54,-62,-69,-69,2,0,0
762,-75,-100,-85,-76,-64,-70,-54,-62,-70,-69,2,0,0
763,-76,-88,-84,-76,-64,-70,-55,-62,-70,-70,2,0,0
764,-75,-85,-82,-76,-66,-70,-54,-62,-68,-69,2,0,0
765,-75,-83,-81,-77,-66,-72,-54,-63,-69,-72,2,0,0
766,-76,-81,-80,-77,-67,-72,-55,-63,-70,-73,2,0,0
767,-76,-81,-79,-78,-67,-73,-55,-63,-70,-74,2,0,0
768,-77,-81,-79,-77,-68,-74,-53,-62,-70,-72,2,0,0
769,-77,-82,-79,-77,-68,-74,-53,-62,-71,-74,2,0,0
770,-76,-83,-79,-77,-69,-74,-54,-62,-69,-73,2,0,0
771,-75,-100,-81,-76,-66,-72,-55,-62,-69,-71,2,0,0
772,-75,-82,-84,-76,-65,-70,-53,-62,-69,-70,2,0,0
773,-75,-82,-83,-76,-64,-69,-55,-62,-69,-68,2,0,0
774,-78,-76,-79,-76,-67,-69,-56,-64,-72,-70,2,0,0
775,-81,-74,-79,-78,-70,-69,-54,-65,-71,-70,2,0,0
776,-79,-74,-87,-100,-64,-68,-54,-65,-74,-69,2,0,0
777,-82,-74,-86,-81,-63,-66,-54,-67,-75,-74,2,0,0
778,-80,-70,-100,-80,-63,-70,-53,-66,-63,-69,2,0,0
779,-86,-70,-100,-83,-63,-72,-51,-64,-64,-67,2,0,0
780,-76,-77,-90,-86,-62,-77,-51,-64,-66,-79,2,0,0
781,-77,-77,-79,-78,-66,-81,-52,-100,-71,-70,2,0,0
782,-100,-74,-78,-100,-64,-68,-55,-65,-65,-75,2,0,0
783,-80,-74,-85,-100,-71,-74,-54,-63,-76,-76,2,0,0
784,-79,-75,-100,-100,-70,-74,-53,-64,-63,-68,2,0,0
785,-83,-75,-82,-76,-67,-77,-53,-69,-69,-82,1,0,1
786,-100,-70,-100,-77,-71,-67,-55,-72,-68,-74,1,0,1
787,-81,-73,-88,-81,-66,-64,-58,-68,-76,-79,1,0,1
788,-81,-67,-85,-100,-63,-67,-59,-71,-67,-79,1,0,1
789,-83,-71,-80,-81,-66,-67,-57,-69,-69,-76,1,0,1
790,-77,-75,-86,-100,-65,-72,-57,-69,-66,-100,1,0,0
791,-81,-76,-84,-80,-68,-76,-58,-64,-73,-72,1,0,0
792,-79,-87,-78,-77,-66,-67,-56,-61,-84,-72,1,0,0
793,-77,-77,-100,-82,-65,-80,-55,-64,-80,-70,1,0,0
794,-77,-69,-80,-79,-68,-75,-54,-66,-73,-71,1,0,1
795,-78,-75,-100,-84,-64,-74,-57,-75,-75,-77,1,0,1
796,-82,-74,-82,-88,-67,-71,-58,-60,-67,-75,1,0,1
797,-79,-76,-91,-87,-80,-76,-55,-58,-72,-72,1,0,1
798,-80,-83,-100,-78,-76,-70,-52,-61,-73,-76,1,0,1
799,-75,-76,-77,-83,-66,-67,-54,-63,-67,-69,1,0,1
800,-100,-71,-75,-85,-70,-73,-55,-69,-64,-67,1,0,1
801,-81,-76,-100,-84,-76,-70,-56,-59,-77,-68,1,0,1
802,-72,-71,-80,-85,-68,-77,-55,-64,-71,-74,1,0,1
803,-86,-69,-88,-100,-100,-75,-60,-68,-77,-69,1,0,1
804,-74,-73,-74,-83,-71,-74,-58,-62,-72,-74,1,0,1
805,-73,-87,-75,-87,-70,-69,-55,-100,-78,-68,1,0,1
806,-81,-73,-84,-79,-65,-68,-61,-61,-64,-75,1,0,1
807,-75,-83,-74,-100,-66,-65,-58,-80,-63,-64,1,0,1
808,-81,-91,-88,-84,-70,-70,-63,-78,-74,-67,1,0,1
809,-79,-84,-79,-84,-80,-70,-57,-71,-62,-74,1,0,1
810,-75,-84,-87,-82,-64,-66,-59,-65,-66,-62,1,0,0
811,-75,-76,-87,-83,-63,-79,-60,-62,-62,-82,1,0,1
812,-74,-71,-79,-100,-69,-72,-57,-65,-69,-73,1,0,1
813,-86,-67,-82,-82,-66,-71,-61,-69,-68,-80,1,0,1
814,-84,-70,-85,-86,-65,-67,-62,-67,-68,-78,1,0,1
815,-84,-72,-100,-77,-78,-69,-64,-64,-76,-74,1,0,1
816,-78,-75,-100,-100,-69,-69,-68,-64,-67,-70,1,0,1
817,-82,-100,-86,-83,-62,-80,-60,-63,-69,-72,1,0,1
818,-76,-100,-82,-84,-68,-72,-58,-73,-69,-87,1,0,1
819,-80,-77,-85,-82,-68,-70,-65,-66,-62,-73,1,0,1
820,-75,-79,-81,-100,-70,-70,-62,-68,-73,-76,1,0,1
821,-72,-70,-81,-87,-63,-77,-72,-77,-66,-69,1,0,1
822,-75,-68,-81,-100,-67,-66,-65,-69,-82,-67,1,0,1
823,-82,-70,-72,-81,-64,-73,-73,-61,-66,-79,1,0,1
824,-75,-81,-100,-85,-64,-64,-67,-56,-80,-67,1,0,0
825,-100,-100,-79,-79,-64,-100,-56,-57,-64,-73,1,0,1
826,-70,-73,-79,-81,-67,-76,-62,-74,-69,-63,1,0,1
827,-72,-78,-81,-84,-72,-71,-67,-64,-66,-64,1,0,1
828,-75,-81,-83,-100,-60,-71,-60,-62,-63,-70,0,1,1
829,-77,-75,-100,-79,-59,-73,-59,-80,-66,-66,0,1,0
830,-100,-79,-80,-78,-75,-71,-60,-61,-61,-82,0,1,0
831,-79,-100,-75,-80,-62,-67,-64,-61,-63,-65,0,1,0
832,-74,-65,-81,-100,-67,-65,-68,-62,-62,-64,0,1,0
833,-73,-87,-77,-78,-65,-64,-63,-61,-65,-70,0,1,0
834,-77,-75,-86,-75,-64,-64,-61,-65,-61,-67,0,1,0
835,-70,-73,-100,-80,-68,-76,-65,-65,-67,-66,0,1,0
836,-76,-78,-81,-87,-65,-69,-67,-65,-62,-65,0,1,0
837,-82,-67,-77,-77,-63,-71,-56,-73,-60,-66,0,1,0
838,-71,-85,-83,-77,-67,-66,-66,-67,-58,-64,0,1,0
839,-100,-87,-82,-76,-61,-64,-62,-66,-60,-66,0,1,0
840,-72,-71,-80,-80,-70,-67,-65,-68,-57,-64,0,1,0
841,-76,-70,-79,-100,-57,-63,-62,-69,-66,-67,0,1,0
842,-73,-69,-100,-75,-60,-66,-62,-76,-65,-71,0,1,0
843,-70,-73,-82,-83,-63,-63,-63,-79,-61,-65,0,1,0
844,-67,-70,-100,-100,-61,-64,-66,-62,-65,-66,0,1,0
845,-72,-69,-82,-85,-61,-60,-63,-76,-60,-76,0,1,0
846,-79,-69,-86,-85,-58,-69,-62,-66,-64,-64,0,1,0
847,-69,-76,-79,-77,-65,-70,-62,-64,-61,-69,0,1,0
848,-68,-72,-84,-100,-61,-62,-63,-69,-58,-65,0,1,0
849,-66,-69,-78,-77,-62,-57,-67,-65,-57,-69,0,1,0
850,-79,-70,-75,-100,-62,-54,-62,-66,-63,-76,0,1,0
851,-70,-76,-100,-78,-72,-68,-62,-63,-76,-61,0,1,0
852,-66,-68,-80,-75,-64,-59,-64,-65,-67,-78,0,0,0
853,-68,-66,-82,-79,-64,-56,-61,-76,-60,-64,0,1,0
854,-67,-73,-81,-80,-60,-63,-61,-63,-57,-62,0,1,0
855,-68,-72,-73,-78,-62,-61,-63,-60,-60,-61,0,1,0
856,-69,-72,-76,-75,-70,-66,-64,-65,-58,-70,0,1,0
857,-64,-66,-77,-100,-59,-60,-65,-67,-57,-69,0,1,0
858,-66,-69,-70,-69,-69,-60,-59,-62,-65,-73,0,1,0
859,-63,-67,-78,-72,-60,-64,-57,-64,-63,-64,0,1,0
860,-70,-59,-72,-83,-61,-63,-58,-80,-80,-72,0,1,0
861,-68,-60,-73,-74,-61,-60,-63,-64,-62,-63,0,1,0
862,-71,-66,-82,-76,-53,-57,-73,-63,-65,-70,0,1,0
863,-68,-63,-73,-73,-64,-60,-59,-65,-68,-69,0,1,0
864,-68,-73,-73,-78,-61,-63,-63,-64,-67,-72,0,1,0
865,-64,-66,-79,-79,-58,-61,-67,-70,-64,-71,0,1,0
866,-64,-60,-74,-85,-61,-56,-64,-62,-61,-74,0,1,0
867,-73,-74,-80,-78,-67,-53,-64,-63,-64,-62,0,1,0
868,-72,-64,-74,-77,-60,-58,-67,-64,-76,-58,0,1,0
869,-69,-69,-100,-74,-68,-64,-67,-58,-70,-61,0,1,0
870,-67,-79,-82,-73,-65,-57,-73,-61,-57,-59,0,1,0
871,-66,-61,-72,-82,-62,-57,-63,-60,-58,-62,0,0,0
872,-69,-71,-73,-76,-68,-61,-60,-64,-62,-67,0,0,0
873,-62,-68,-80,-86,-63,-55,-71,-69,-68,-63,0,0,0
874,-72,-65,-71,-79,-57,-55,-71,-61,-63,-63,0,0,0
875,-71,-59,-72,-80,-61,-61,-60,-58,-64,-65,0,0,0
876,-72,-72,-80,-74,-64,-60,-57,-58,-73,-60,0,0,0
877,-67,-65,-75,-68,-60,-61,-61,-59,-75,-64,0,0,0
878,-64,-62,-71,-69,-55,-69,-57,-65,-67,-66,0,0,0
879,-78,-62,-82,-100,-50,-62,-62,-72,-67,-100,0,0,0
880,-66,-64,-74,-76,-54,-60,-59,-68,-67,-72,0,0,0
881,-61,-61,-77,-85,-57,-69,-65,-71,-61,-62,0,0,0
882,-63,-60,-83,-77,-55,-63,-64,-65,-61,-57,0,0,0
883,-63,-62,-90,-74,-54,-76,-71,-72,-61,-62,0,0,0
884,-58,-55,-80,-73,-61,-63,-65,-71,-61,-64,0,0,0
885,-69,-60,-83,-70,-58,-77,-62,-69,-60,-64,0,0,0
886,-67,-64,-74,-75,-56,-67,-69,-66,-62,-65,0,0,0
887,-69,-67,-80,-68,-65,-58,-60,-69,-61,-66,0,0,0
888,-56,-58,-74,-71,-80,-61,-64,-66,-59,-69,0,0,0
889,-58,-63,-81,-77,-62,-64,-64,-62,-62,-72,0,0,0
890,-61,-57,-83,-77,-57,-61,-61,-62,-64,-72,0,0,0
891,-61,-64,-79,-78,-56,-66,-68,-61,-57,-66,0,0,0
892,-66,-57,-72,-71,-58,-68,-75,-62,-56,-69,0,0,0
893,-64,-67,-75,-67,-60,-100,-67,-68,-58,-61,0,0,0
894,-58,-62,-73,-85,-52,-66,-67,-73,-62,-60,0,0,0
895,-62,-67,-75,-100,-52,-67,-68,-64,-62,-64,0,0,0
896,-58,-65,-76,-71,-61,-63,-66,-64,-61,-82,0,0,0
897,-55,-62,-76,-76,-56,-72,-73,-79,-60,-82,0,0,0
898,-65,-61,-75,-81,-58,-64,-62,-66,-60,-72,0,0,0
899,-61,-63,-77,-76,-62,-66,-65,-64,-61,-70,0,0,0
900,-57,-55,-74,-75,-60,-69,-76,-67,-69,-71,0,0,0
901,-57,-55,-80,-69,-54,-80,-65,-69,-65,-72,0,0,0
902,-56,-52,-72,-71,-57,-75,-62,-69,-64,-69,0,0,0
903,-62,-55,-76,-78,-67,-72,-61,-63,-68,-71,0,0,0
904,-66,-54,-71,-77,-63,-68,-67,-64,-68,-71,0,0,0
905,-67,-56,-82,-80,-62,-65,-66,-65,-64,-71,0,0,0
906,-68,-52,-78,-76,-64,-70,-62,-75,-62,-66,0,0,0
907,-63,-51,-77,-68,-62,-75,-60,-83,-60,-65,0,0,0
908,-77,-53,-75,-82,-64,-66,-57,-64,-60,-65,0,0,0
909,-57,-49,-83,-81,-73,-61,-58,-60,-61,-67,0,0,0
910,-57,-46,-71,-72,-73,-61,-59,-61,-66,-74,0,0,0
911,-71,-46,-76,-86,-70,-63,-62,-62,-69,-70,0,0,0
912,-72,-49,-84,-83,-69,-66,-62,-67,-65,-61,0,0,0
913,-66,-49,-77,-79,-70,-83,-80,-65,-64,-62,0,0,0
914,-60,-46,-71,-85,-65,-65,-71,-65,-62,-64,0,0,0
915,-61,-48,-75,-79,-64,-63,-66,-64,-61,-76,0,0,0
916,-69,-51,-69,-68,-61,-62,-63,-66,-64,-71,0,0,0
917,-69,-56,-69,-76,-62,-71,-68,-62,-62,-65,0,0,0
918,-70,-59,-72,-74,-60,-77,-72,-63,-65,-70,0,0,0
919,-64,-52,-81,-77,-61,-73,-71,-61,-68,-68,0,0,0
920,-66,-52,-72,-81,-61,-78,-73,-64,-70,-71,0,0,0
921,-66,-55,-100,-75,-61,-68,-67,-61,-77,-77,0,0,0
922,-60,-60,-68,-68,-64,-73,-72,-63,-63,-73,0,0,0
923,-56,-58,-74,-70,-71,-70,-63,-63,-57,-79,0,0,0
924,-56,-61,-70,-65,-68,-71,-61,-65,-59,-79,0,0,0
925,-60,-57,-70,-74,-63,-71,-61,-64,-59,-78,0,0,0
926,-59,-66,-75,-70,-64,-68,-63,-71,-60,-75,0,0,0
927,-62,-58,-68,-72,-66,-72,-62,-63,-62,-75,0,0,0
928,-64,-61,-76,-68,-63,-74,-71,-66,-60,-77,0,0,0
929,-65,-61,-80,-65,-76,-68,-59,-71,-61,-76,0,0,0
930,-66,-63,-69,-80,-69,-69,-66,-67,-60,-82,0,0,0
931,-67,-61,-74,-70,-65,-74,-63,-63,-60,-100,0,0,0
932,-69,-65,-69,-65,-64,-69,-61,-67,-62,-80,0,0,0
933,-65,-60,-72,-63,-74,-64,-69,-66,-60,-72,0,0,0
934,-64,-56,-71,-69,-75,-69,-64,-64,-61,-71,0,0,0
935,-62,-58,-68,-67,-71,-70,-68,-65,-66,-72,0,0,0
936,-63,-54,-67,-75,-65,-84,-65,-63,-70,-75,0,0,0
937,-60,-50,-70,-75,-62,-83,-64,-61,-65,-83,0,0,0
938,-58,-52,-76,-76,-62,-78,-70,-62,-64,-74,0,0,0
939,-54,-53,-72,-67,-64,-72,-64,-62,-59,-67,0,0,0
940,-54,-54,-62,-66,-72,-72,-61,-64,-60,-64,0,0,0
941,-54,-57,-67,-80,-80,-68,-63,-67,-60,-67,0,0,0
942,-56,-64,-64,-64,-73,-64,-69,-73,-62,-71,0,0,0
943,-59,-100,-100,-100,-100,-64,-100,-100,-62,-75,0,0,0
944,-62,-66,-68,-71,-74,-66,-70,-71,-61,-74,0,0,0
945,-62,-68,-68,-65,-70,-70,-71,-75,-62,-79,0,0,0
946,-61,-64,-64,-66,-72,-73,-77,-79,-66,-72,0,0,0
947,-59,-56,-70,-70,-72,-68,-69,-71,-67,-77,0,0,0
948,-62,-56,-65,-100,-75,-68,-73,-70,-64,-77,0,0,0
949,-62,-54,-73,-65,-79,-65,-67,-69,-62,-76,0,0,0
950,-63,-56,-67,-66,-73,-65,-63,-71,-64,-77,0,0,0
951,-64,-60,-64,-64,-71,-65,-65,-77,-64,-76,0,0,0
952,-67,-57,-64,-66,-71,-67,-67,-75,-65,-79,0,0,0
953,-72,-60,-69,-64,-74,-79,-65,-69,-64,-77,0,0,0
954,-70,-60,-66,-68,-76,-78,-66,-64,-63,-74,0,0,0
955,-67,-62,-58,-64,-81,-70,-65,-64,-64,-73,0,0,0
956,-66,-67,-100,-69,-74,-70,-80,-64,-64,-76,0,0,0
957,-63,-72,-62,-67,-72,-68,-75,-62,-69,-72,0,0,0
958,-66,-72,-62,-61,-74,-66,-74,-64,-77,-69,0,0,0
959,-70,-71,-63,-60,-75,-68,-75,-66,-84,-71,0,0,0
960,-71,-70,-66,-63,-73,-69,-75,-64,-75,-71,0,0,0
961,-69,-67,-72,-66,-78,-67,-81,-64,-75,-70,0,0,0
962,-70,-72,-72,-63,-80,-65,-72,-66,-71,-71,0,0,0
963,-76,-68,-65,-62,-75,-64,-64,-67,-68,-72,0,0,0
964,-80,-72,-64,-63,-71,-65,-64,-68,-67,-74,0,0,0
965,-81,-72,-64,-73,-72,-65,-68,-68,-66,-74,0,0,0
966,-69,-70,-69,-69,-69,-64,-65,-67,-68,-73,0,0,0
967,-70,-67,-68,-59,-69,-65,-64,-67,-68,-73,0,0,0
968,-76,-64,-61,-59,-70,-68,-65,-67,-67,-77,0,0,0
969,-77,-64,-63,-58,-71,-68,-65,-66,-70,-78,0,0,0
970,-68,-62,-70,-55,-70,-69,-62,-66,-71,-79,0,0,0
971,-66,-72,-63,-56,-70,-69,-63,-68,-68,-85,0,0,0
972,-73,-64,-66,-73,-72,-65,-64,-67,-64,-76,0,0,0
973,-72,-63,-70,-61,-77,-64,-65,-67,-64,-74,0,0,0
974,-75,-66,-79,-57,-73,-65,-67,-71,-62,-73,0,0,0
975,-71,-69,-64,-54,-77,-67,-82,-73,-65,-78,0,0,0
976,-71,-67,-67,-52,-72,-68,-78,-85,-64,-84,0,0,0
977,-66,-71,-62,-57,-71,-65,-67,-82,-69,-80,0,0,0
978,-65,-71,-65,-56,-83,-66,-74,-84,-63,-78,0,0,0
979,-62,-71,-58,-60,-79,-66,-72,-80,-65,-80,0,0,0
980,-64,-64,-72,-67,-76,-71,-68,-78,-64,-77,0,0,0
981,-66,-63,-69,-64,-84,-69,-64,-81,-68,-78,0,0,0
982,-63,-62,-64,-59,-81,-70,-71,-79,-67,-78,0,0,0
983,-67,-59,-64,-61,-90,-70,-67,-80,-71,-84,0,0,0
984,-70,-63,-63,-51,-86,-67,-78,-75,-70,-79,0,0,0
985,-72,-62,-72,-61,-83,-68,-72,-76,-68,-100,0,0,0
986,-82,-70,-61,-52,-85,-67,-73,-74,-69,-84,0,0,0
987,-76,-70,-69,-53,-71,-67,-74,-71,-66,-81,0,0,0
988,-67,-70,-64,-64,-79,-68,-75,-70,-68,-86,0,0,0
989,-67,-74,-75,-59,-71,-67,-70,-68,-66,-80,0,0,0
990,-70,-100,-100,-64,-100,-69,-100,-70,-67,-78,0,0,0
991,-64,-64,-68,-60,-67,-69,-66,-69,-68,-78,0,0,0
992,-65,-65,-62,-60,-67,-72,-71,-67,-69,-84,0,0,0
993,-64,-66,-62,-57,-67,-72,-72,-69,-66,-78,0,0,0
994,-64,-65,-67,-58,-65,-70,-68,-70,-67,-72,0,0,0
995,-64,-64,-65,-61,-65,-69,-67,-68,-70,-72,0,0,0
996,-65,-64,-64,-64,-65,-70,-67,-66,-75,-74,0,0,0
997,-64,-63,-62,-66,-66,-69,-67,-65,-77,-75,0,0,0
998,-64,-62,-62,-69,-66,-70,-67,-64,-76,-76,0,0,0
999,-64,-62,-62,-67,-66,-70,-69,-64,-75,-78,0,0,0
1000,-64,-62,-62,-65,-66,-70,-69,-65,-75,-80,0,0,0
1001,-64,-62,-62,-64,-66,-70,-70,-64,-74,-80,0,0,0
1002,-64,-62,-62,-64,-66,-70,-70,-64,-74,-81,0,0,0
1003,-63,-62,-62,-64,-66,-70,-69,-65,-75,-79,0,0,0
1004,-63,-62,-62,-64,-66,-70,-68,-64,-74,-80,0,0,0
1005,-64,-62,-62,-64,-66,-70,-70,-65,-74,-80,0,0,0
1006,-64,-62,-62,-64,-66,-70,-70,-65,-75,-80,0,0,0
1007,-64,-62,-62,-64,-66,-70,-69,-64,-75,-79,0,0,0
1008,-64,-62,-62,-64,-66,-70,-69,-64,-75,-80,0,0,0
1009,-63,-62,-62,-64,-66,-70,-70,-64,-75,-79,0,0,0
1010,-64,-62,-62,-64,-66,-70,-70,-64,-74,-80,0,0,0
1011,-64,-62,-62,-64,-66,-70,-70,-64,-75,-79,0,0,0
1012,-64,-62,-62,-64,-66,-70,-69,-65,-75,-80,0,0,0
1013,-64,-62,-62,-64,-66,-70,-69,-64,-75,-80,0,0,0
1014,-64,-62,-61,-64,-66,-70,-70,-64,-75,-79,0,0,0
1015,-63,-62,-62,-64,-66,-70,-69,-64,-75,-79,0,0,0
1016,-63,-62,-62,-64,-66,-70,-70,-64,-74,-80,0,0,0
1017,-63,-62,-62,-64,-66,-70,-69,-65,-75,-80,0,0,0
1018,-63,-62,-62,-64,-66,-70,-69,-64,-75,-79,0,0,0
1019,-63,-62,-61,-64,-66,-70,-69,-64,-75,-80,0,0,0
1020,-63,-62,-61,-64,-66,-70,-70,-64,-75,-80,0,0,0
1021,-63,-62,-61,-64,-66,-70,-69,-64,-75,-81,0,0,0
1022,-63,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1023,-64,-62,-62,-64,-67,-70,-70,-64,-74,-81,0,0,0
1024,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1025,-63,-62,-62,-64,-66,-70,-69,-64,-75,-81,0,0,0
1026,-63,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1027,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1028,-63,-62,-62,-64,-66,-70,-69,-64,-75,-80,0,0,0
1029,-64,-62,-62,-64,-66,-70,-70,-64,-75,-81,0,0,0
1030,-64,-62,-62,-64,-66,-70,-70,-64,-75,-81,0,0,0
1031,-63,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1032,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1033,-64,-62,-62,-64,-66,-70,-70,-64,-75,-81,0,0,0
1034,-64,-62,-62,-64,-66,-70,-69,-64,-75,-81,0,0,0
1035,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1036,-64,-62,-62,-63,-66,-70,-69,-64,-76,-80,0,0,0
1037,-64,-62,-62,-64,-66,-70,-71,-65,-75,-80,0,0,0
1038,-64,-62,-61,-64,-66,-70,-69,-64,-75,-81,0,0,0
1039,-64,-62,-62,-64,-67,-70,-71,-64,-75,-80,0,0,0
1040,-64,-62,-62,-64,-66,-70,-70,-64,-75,-81,0,0,0
1041,-64,-62,-61,-64,-66,-70,-69,-64,-75,-79,0,0,0
1042,-64,-62,-62,-64,-66,-70,-69,-64,-75,-80,0,0,0
1043,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1044,-63,-62,-62,-64,-66,-70,-71,-64,-75,-80,0,0,0
1045,-64,-62,-62,-64,-66,-70,-69,-64,-74,-80,0,0,0
1046,-63,-62,-62,-64,-66,-70,-69,-65,-74,-80,0,0,0
1047,-64,-62,-62,-64,-66,-70,-69,-64,-75,-80,0,0,0
1048,-63,-62,-62,-64,-66,-70,-70,-64,-74,-80,0,0,0
1049,-64,-62,-62,-63,-66,-70,-70,-64,-75,-80,0,0,0
1050,-64,-62,-62,-64,-66,-70,-69,-64,-74,-81,0,0,0
1051,-63,-62,-62,-63,-66,-70,-69,-64,-74,-81,0,0,0
1052,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1053,-64,-62,-62,-64,-66,-70,-69,-64,-75,-81,0,0,0
1054,-64,-62,-62,-64,-66,-71,-70,-64,-75,-81,0,0,0
1055,-64,-62,-62,-64,-66,-70,-69,-64,-74,-80,0,0,0
1056,-63,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1057,-64,-62,-62,-64,-66,-70,-69,-64,-74,-80,0,0,0
1058,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1059,-64,-62,-62,-64,-66,-70,-69,-64,-75,-80,0,0,0
1060,-64,-62,-62,-64,-66,-70,-70,-64,-74,-80,0,0,0
1061,-64,-62,-62,-64,-66,-70,-71,-64,-75,-80,0,0,0
1062,-64,-62,-62,-64,-66,-70,-69,-64,-75,-81,0,0,0
1063,-64,-62,-62,-64,-66,-70,-69,-64,-75,-80,0,0,0
1064,-64,-62,-62,-64,-66,-70,-70,-64,-75,-81,0,0,0
1065,-64,-62,-62,-64,-66,-70,-70,-65,-75,-81,0,0,0
1066,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1067,-64,-62,-62,-64,-66,-70,-70,-64,-76,-81,0,0,0
1068,-64,-62,-62,-64,-66,-70,-70,-64,-76,-80,0,0,0
1069,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1070,-64,-62,-62,-64,-66,-70,-70,-64,-76,-80,0,0,0
1071,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1072,-64,-62,-62,-64,-66,-71,-70,-64,-75,-80,0,0,0
1073,-64,-62,-62,-64,-66,-70,-71,-64,-75,-80,0,0,0
1074,-64,-62,-62,-64,-66,-70,-70,-64,-76,-80,0,0,0
1075,-64,-62,-62,-64,-66,-70,-70,-64,-75,-100,0,0,0
1076,-64,-62,-62,-64,-66,-70,-69,-64,-75,-80,0,0,0
1077,-64,-62,-62,-64,-66,-70,-71,-64,-100,-100,0,0,0
1078,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1079,-64,-62,-62,-64,-66,-70,-70,-65,-75,-80,0,0,0
1080,-64,-62,-62,-64,-66,-70,-69,-65,-75,-80,0,0,0
1081,-64,-62,-62,-64,-66,-70,-70,-64,-75,-81,0,0,0
1082,-64,-62,-62,-64,-66,-70,-71,-64,-75,-81,0,0,0
1083,-64,-62,-62,-64,-66,-70,-70,-64,-75,-80,0,0,0
1084,-64,-62,-62,-65,-66,-70,-69,-64,-75,-80,0,0,0
1085,-64,-62,-62,-65,-66,-70,-69,-64,-75,-79,0,0,0
1086,-64,-62,-62,-70,-66,-69,-69,-64,-75,-77,0,0,0
1087,-65,-63,-62,-68,-66,-69,-68,-64,-78,-75,0,0,0
1088,-65,-63,-64,-63,-65,-69,-66,-66,-74,-73,0,0,0
1089,-65,-64,-66,-60,-65,-69,-68,-69,-68,-72,0,0,0
1090,-64,-66,-64,-57,-66,-71,-70,-71,-67,-73,0,0,0
1091,-65,-66,-61,-59,-68,-73,-74,-68,-67,-82,0,0,0
1092,-65,-64,-66,-60,-67,-71,-69,-67,-71,-80,0,0,0
1093,-66,-64,-63,-64,-68,-69,-67,-71,-66,-77,0,0,0
