superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door
1155,-59,-60,-100,-61,-62,-63,-69,-62,-57,-62,0,0
1156,-59,-54,-72,-61,-66,-67,-64,-62,-65,-72,0,0
1157,-60,-58,-75,-78,-75,-62,-67,-66,-70,-69,0,0
1158,-51,-58,-71,-65,-57,-61,-66,-100,-65,-73,0,0
1159,-57,-56,-79,-62,-72,-64,-64,-63,-69,-64,0,0
1160,-63,-50,-65,-65,-74,-62,-70,-66,-71,-63,0,0
1161,-57,-57,-63,-64,-62,-78,-67,-75,-61,-73,0,0
1162,-61,-53,-67,-66,-66,-61,-73,-67,-66,-70,0,0
1163,-67,-49,-75,-71,-63,-66,-65,-67,-69,-72,0,0
1164,-58,-47,-63,-61,-64,-72,-65,-70,-70,-76,0,0
1165,-56,-46,-70,-63,-75,-71,-67,-67,-69,-72,0,0
1166,-55,-38,-62,-64,-68,-66,-71,-80,-66,-73,0,0
1167,-58,-40,-71,-75,-65,-66,-72,-78,-72,-82,0,0
1168,-59,-43,-100,-100,-100,-69,-68,-65,-100,-69,0,0
1169,-57,-51,-68,-66,-72,-78,-65,-71,-75,-67,0,0
1170,-76,-47,-68,-67,-79,-69,-68,-69,-72,-74,0,0
1171,-72,-58,-67,-60,-82,-74,-65,-71,-67,-70,0,0
1172,-81,-52,-65,-58,-67,-82,-82,-70,-71,-79,0,0
1173,-62,-52,-73,-56,-71,-72,-66,-67,-72,-72,0,0
1174,-60,-52,-62,-55,-62,-76,-77,-67,-100,-79,0,0
1175,-64,-55,-60,-59,-66,-67,-70,-80,-74,-75,0,0
1176,-62,-63,-58,-58,-72,-78,-74,-60,-64,-78,0,0
1177,-67,-64,-55,-64,-72,-66,-74,-78,-72,-73,0,0
1178,-68,-60,-54,-60,-86,-76,-64,-70,-69,-71,0,0
1179,-55,-56,-53,-70,-72,-72,-76,-70,-61,-67,0,0
1180,-55,-64,-58,-62,-72,-69,-68,-64,-64,-75,0,0
1181,-58,-58,-60,-65,-64,-70,-68,-71,-58,-69,0,0
1182,-54,-65,-66,-77,-71,-70,-71,-67,-62,-73,0,0
1183,-65,-74,-62,-64,-67,-76,-62,-63,-62,-71,0,0
1184,-57,-65,-63,-60,-78,-67,-71,-65,-61,-70,0,0
1185,-55,-78,-66,-62,-74,-67,-75,-62,-63,-67,0,0
1186,-58,-64,-60,-60,-69,-71,-80,-68,-62,-65,0,0
1187,-57,-62,-63,-62,-70,-66,-73,-64,-84,-70,0,0
1188,-54,-58,-65,-63,-65,-73,-77,-65,-70,-75,0,0
1189,-59,-57,-65,-62,-64,-67,-65,-67,-63,-76,0,0
1190,-61,-70,-65,-61,-68,-69,-100,-68,-64,-69,0,0
1191,-58,-62,-68,-62,-68,-79,-72,-61,-66,-80,0,0
1192,-54,-60,-65,-63,-64,-65,-67,-66,-58,-70,0,0
1193,-59,-61,-65,-64,-63,-77,-72,-60,-63,-69,0,0
1194,-49,-54,-64,-62,-66,-74,-70,-58,-57,-74,0,0
1195,-62,-65,-64,-67,-66,-84,-73,-68,-65,-79,0,0
1196,-58,-74,-68,-65,-78,-86,-71,-68,-61,-75,0,0
1197,-51,-58,-72,-71,-80,-72,-65,-72,-72,-71,0,0
1198,-57,-100,-100,-100,-100,-100,-76,-100,-68,-78,0,0
1199,-50,-60,-75,-70,-71,-75,-84,-100,-65,-75,0,0
1200,-57,-60,-70,-70,-79,-73,-73,-64,-69,-77,0,0
1201,-52,-63,-78,-76,-69,-72,-78,-66,-69,-77,0,0
1202,-48,-62,-80,-71,-72,-82,-72,-70,-75,-67,0,0
1203,-52,-55,-100,-69,-68,-70,-71,-100,-75,-80,0,0
1204,-55,-62,-83,-79,-74,-68,-72,-79,-81,-77,0,0
1205,-49,-52,-74,-72,-72,-77,-72,-84,-78,-68,0,0
1206,-53,-55,-76,-70,-69,-69,-70,-82,-82,-81,0,0
1207,-55,-56,-78,-71,-73,-77,-78,-73,-68,-73,0,0
1208,-51,-54,-71,-75,-76,-73,-75,-82,-70,-70,0,0
1209,-54,-65,-76,-71,-71,-73,-70,-75,-70,-78,0,0
1210,-53,-59,-85,-74,-79,-100,-73,-73,-72,-72,0,0
1211,-48,-60,-74,-80,-84,-73,-100,-73,-66,-81,0,0
1212,-53,-66,-73,-80,-91,-75,-69,-83,-68,-75,0,0
1213,-52,-56,-73,-72,-78,-73,-83,-77,-70,-78,0,0
1214,-50,-62,-71,-73,-71,-73,-75,-75,-89,-70,0,0
1215,-53,-54,-72,-74,-67,-72,-71,-72,-69,-77,0,0
1216,-47,-60,-70,-75,-78,-78,-71,-66,-80,-77,0,0
1217,-47,-57,-74,-66,-78,-100,-73,-68,-79,-71,0,0
1218,-56,-56,-78,-72,-70,-82,-68,-74,-70,-77,0,0
1219,-53,-52,-68,-70,-67,-76,-75,-81,-71,-75,0,0
1220,-59,-57,-65,-73,-73,-75,-71,-69,-79,-74,0,0
1221,-53,-63,-71,-76,-75,-74,-81,-78,-76,-82,0,0
1222,-57,-51,-69,-100,-82,-74,-80,-74,-81,-75,0,0
1223,-52,-61,-66,-64,-67,-86,-74,-73,-63,-75,0,0
1224,-56,-51,-61,-58,-70,-66,-69,-73,-67,-74,0,0
1225,-51,-58,-78,-60,-63,-70,-67,-70,-63,-69,0,0
1226,-51,-54,-66,-59,-66,-66,-64,-67,-64,-70,0,0
1227,-52,-50,-58,-70,-72,-78,-75,-70,-64,-76,0,0
1228,-55,-52,-74,-81,-71,-64,-74,-64,-79,-77,0,0
1229,-53,-55,-72,-67,-79,-65,-72,-66,-58,-80,0,0
1230,-52,-52,-61,-69,-65,-69,-67,-67,-62,-70,0,0
1231,-53,-53,-66,-66,-69,-72,-62,-64,-67,-75,0,0
1232,-56,-50,-66,-63,-70,-76,-64,-72,-64,-72,0,0
1233,-59,-52,-62,-62,-63,-72,-63,-75,-64,-65,0,0
1234,-60,-53,-63,-64,-67,-71,-65,-64,-71,-68,0,0
1235,-56,-47,-58,-61,-71,-62,-66,-62,-68,-69,0,0
1236,-63,-50,-62,-80,-62,-75,-62,-74,-66,-64,0,0
1237,-62,-50,-60,-66,-63,-63,-63,-66,-60,-80,0,0
1238,-57,-50,-66,-69,-63,-67,-70,-62,-64,-73,0,0
1239,-73,-47,-66,-69,-78,-64,-64,-69,-65,-70,0,0
1240,-56,-51,-60,-63,-64,-65,-62,-60,-67,-70,0,0
1241,-57,-48,-60,-64,-68,-73,-67,-61,-64,-76,0,0
1242,-61,-45,-62,-65,-65,-74,-63,-64,-65,-74,0,0
1243,-63,-48,-61,-64,-64,-64,-67,-67,-74,-100,0,0
1244,-59,-53,-62,-58,-63,-62,-67,-62,-66,-73,0,0
1245,-60,-51,-78,-55,-69,-63,-64,-74,-72,-73,0,0
1246,-66,-59,-65,-57,-64,-64,-73,-76,-61,-67,0,0
1247,-63,-52,-69,-60,-70,-62,-75,-76,-68,-69,0,0
1248,-63,-54,-69,-70,-65,-73,-76,-83,-59,-64,0,0
1249,-68,-70,-69,-58,-66,-67,-70,-79,-63,-100,0,0
1250,-71,-48,-71,-65,-67,-70,-67,-72,-63,-68,0,0
1251,-69,-43,-62,-62,-71,-69,-63,-71,-67,-73,0,0
1252,-73,-45,-68,-69,-70,-69,-75,-67,-71,-72,0,0
1253,-62,-46,-69,-64,-76,-66,-75,-70,-70,-71,0,0
1254,-69,-46,-75,-58,-67,-79,-81,-73,-74,-100,0,0
1255,-68,-46,-70,-57,-72,-70,-80,-72,-74,-78,0,0
1256,-78,-45,-69,-57,-69,-85,-100,-71,-70,-79,0,0
1257,-84,-51,-70,-55,-65,-74,-76,-67,-68,-85,0,0
1258,-74,-51,-62,-60,-65,-66,-74,-71,-69,-76,0,0
1259,-59,-54,-58,-60,-71,-69,-72,-77,-70,-75,0,0
1260,-63,-51,-100,-57,-100,-100,-74,-100,-70,-71,0,0
1261,-71,-55,-63,-57,-66,-74,-84,-68,-72,-74,0,0
1262,-63,-63,-69,-67,-70,-74,-75,-69,-64,-68,0,0
1263,-64,-61,-62,-56,-65,-78,-69,-67,-70,-66,0,0
1264,-69,-64,-59,-60,-66,-74,-67,-70,-79,-80,0,0
1265,-63,-64,-63,-61,-70,-86,-69,-72,-65,-71,0,0
1266,-62,-69,-71,-56,-67,-71,-66,-87,-74,-71,0,0
1267,-62,-68,-72,-55,-76,-68,-72,-75,-67,-100,0,0
1268,-64,-74,-69,-62,-100,-70,-74,-70,-72,-79,0,0
1269,-79,-62,-66,-62,-68,-76,-70,-68,-70,-72,0,0
1270,-66,-58,-57,-56,-77,-86,-73,-68,-66,-72,0,0
1271,-75,-59,-62,-57,-83,-84,-73,-77,-63,-86,0,0
1272,-68,-66,-57,-57,-77,-81,-69,-73,-63,-69,0,0
1273,-67,-61,-65,-68,-65,-78,-70,-68,-69,-70,0,0
1274,-64,-67,-68,-57,-70,-75,-74,-70,-65,-76,0,0
1275,-79,-62,-60,-56,-69,-75,-68,-64,-68,-73,0,0
1276,-69,-65,-59,-55,-78,-83,-74,-71,-64,-83,0,0
1277,-68,-70,-55,-57,-69,-78,-100,-81,-65,-72,0,0
1278,-66,-100,-55,-60,-100,-100,-75,-63,-60,-69,0,0
1279,-68,-68,-61,-62,-72,-76,-75,-67,-67,-73,0,0
1280,-68,-68,-67,-71,-76,-100,-84,-69,-66,-100,0,0
1281,-64,-73,-61,-57,-78,-71,-73,-73,-61,-72,0,0
1282,-67,-66,-61,-62,-76,-72,-89,-64,-84,-86,0,0
1283,-66,-69,-62,-57,-78,-72,-100,-66,-68,-69,0,0
1284,-67,-62,-68,-62,-84,-70,-69,-100,-69,-76,0,0
1285,-67,-66,-67,-71,-76,-75,-78,-63,-71,-71,0,0
1286,-73,-77,-73,-57,-72,-70,-76,-62,-73,-75,0,0
1287,-71,-64,-62,-61,-74,-79,-73,-69,-62,-80,0,0
1288,-68,-63,-64,-55,-72,-80,-73,-69,-71,-79,0,0
1289,-74,-79,-70,-58,-79,-76,-78,-64,-67,-86,0,0
1290,-66,-70,-70,-62,-70,-82,-82,-65,-64,-79,0,0
1291,-74,-72,-63,-56,-75,-79,-72,-70,-67,-83,0,0
1292,-90,-66,-70,-54,-73,-85,-75,-76,-76,-75,0,0
1293,-79,-63,-72,-57,-78,-78,-75,-66,-83,-81,0,0
1294,-76,-70,-61,-56,-77,-72,-74,-69,-69,-100,0,0
1295,-73,-64,-65,-63,-71,-80,-76,-71,-66,-86,0,0
1296,-71,-70,-69,-61,-82,-80,-82,-73,-69,-77,0,0
1297,-80,-65,-64,-63,-78,-83,-77,-68,-67,-100,0,0
1298,-76,-67,-68,-69,-81,-100,-74,-69,-67,-80,0,0
1299,-73,-67,-69,-66,-85,-80,-78,-68,-71,-83,0,0
1300,-72,-64,-66,-54,-74,-79,-72,-82,-74,-100,0,0
1301,-70,-64,-72,-61,-87,-78,-73,-100,-65,-79,0,0
1302,-69,-61,-67,-61,-72,-78,-72,-67,-69,-74,0,0
1303,-74,-56,-65,-67,-79,-72,-72,-65,-64,-74,0,0
1304,-72,-58,-69,-61,-69,-82,-76,-80,-66,-75,0,0
1305,-73,-74,-67,-69,-69,-70,-71,-67,-60,-79,0,0
1306,-74,-64,-64,-65,-65,-67,-80,-76,-60,-71,0,0
1307,-73,-58,-59,-64,-69,-73,-79,-75,-63,-70,0,0
1308,-67,-62,-63,-59,-64,-67,-70,-71,-62,-74,0,0
1309,-79,-68,-62,-60,-65,-75,-79,-62,-62,-84,0,0
1310,-65,-60,-63,-60,-65,-65,-76,-58,-60,-72,0,0
1311,-66,-59,-59,-66,-68,-80,-75,-61,-59,-78,0,0
1312,-62,-76,-57,-62,-70,-78,-82,-69,-57,-88,0,0
1313,-63,-66,-53,-53,-67,-72,-76,-61,-57,-68,0,0
1314,-73,-65,-52,-57,-76,-81,-80,-62,-56,-70,0,0
1315,-81,-79,-51,-55,-74,-80,-67,-64,-56,-70,0,0
1316,-100,-68,-51,-54,-85,-72,-79,-63,-56,-80,0,0
1317,-74,-66,-52,-54,-71,-76,-78,-59,-59,-74,0,0
1318,-72,-65,-66,-58,-68,-73,-73,-61,-62,-70,0,0
1319,-75,-70,-54,-62,-75,-75,-69,-63,-61,-75,0,0
1320,-72,-72,-66,-63,-72,-68,-75,-58,-66,-73,0,0
1321,-76,-66,-62,-60,-72,-76,-74,-60,-66,-67,0,0
1322,-75,-66,-67,-62,-76,-73,-71,-62,-62,-69,0,0
1323,-72,-65,-57,-53,-83,-76,-64,-64,-61,-72,0,0
1324,-71,-67,-66,-55,-75,-75,-66,-63,-64,-80,0,0
1325,-80,-64,-59,-62,-75,-81,-68,-67,-68,-86,0,0
1326,-100,-64,-63,-55,-100,-78,-71,-72,-66,-84,0,0
1327,-77,-72,-60,-62,-80,-100,-72,-82,-69,-100,0,0
1328,-88,-72,-57,-56,-83,-100,-73,-70,-67,-100,0,0
1329,-76,-64,-62,-61,-78,-100,-73,-72,-66,-82,0,0
1330,-77,-73,-71,-100,-78,-100,-73,-72,-69,-80,0,0
1331,-90,-75,-62,-100,-78,-74,-77,-71,-75,-80,0,0
1332,-72,-71,-62,-100,-100,-77,-81,-74,-100,-88,0,0
1333,-82,-71,-61,-100,-100,-100,-75,-74,-100,-100,0,0
1334,-79,-81,-63,-58,-81,-86,-79,-78,-78,-82,0,0
1335,-83,-82,-62,-60,-81,-100,-82,-82,-78,-84,0,0
1336,-80,-70,-56,-62,-100,-79,-83,-86,-84,-85,0,0
1337,-100,-74,-58,-54,-83,-84,-82,-83,-73,-86,0,0
1338,-80,-81,-61,-57,-88,-100,-77,-82,-86,-100,0,0
1339,-77,-85,-69,-59,-87,-79,-87,-81,-82,-100,0,0
1340,-100,-70,-56,-60,-100,-79,-100,-83,-79,-87,0,0
1341,-84,-73,-57,-63,-82,-80,-100,-89,-83,-85,0,0
1342,-76,-74,-58,-65,-86,-82,-100,-100,-75,-100,0,0
1343,-82,-82,-62,-63,-100,-90,-91,-83,-84,-88,0,0
1344,-78,-77,-59,-58,-78,-81,-85,-100,-83,-100,0,0
1345,-81,-70,-59,-60,-81,-82,-84,-100,-100,-85,0,0
1346,-74,-73,-65,-59,-84,-100,-86,-100,-79,-87,0,0
1347,-78,-76,-55,-63,-77,-85,-100,-84,-87,-88,0,0
1348,-75,-78,-57,-60,-81,-100,-84,-86,-78,-88,0,0
1349,-82,-80,-70,-69,-78,-84,-80,-80,-82,-100,0,0
1350,-81,-78,-100,-65,-81,-100,-77,-86,-77,-100,0,0
1351,-78,-74,-54,-65,-100,-82,-100,-78,-77,-83,0,0
1352,-100,-72,-53,-62,-83,-85,-82,-83,-81,-84,0,0
1353,-83,-71,-55,-62,-81,-75,-90,-81,-77,-82,0,0
1354,-82,-84,-55,-62,-88,-100,-89,-88,-90,-84,0,0
1355,-76,-72,-58,-66,-79,-78,-100,-79,-82,-100,0,0
1356,-75,-81,-57,-62,-82,-100,-100,-82,-85,-87,0,0
1357,-77,-76,-61,-61,-86,-100,-80,-80,-100,-100,0,0
1358,-75,-100,-60,-62,-77,-100,-86,-77,-77,-100,0,0
1359,-82,-100,-59,-64,-82,-87,-83,-100,-81,-100,0,0
1360,-80,-72,-58,-67,-100,-81,-100,-79,-100,-100,0,0
1361,-73,-76,-54,-62,-100,-100,-83,-85,-80,-90,0,0
1362,-80,-81,-60,-66,-100,-100,-100,-82,-100,-86,0,0
1363,-78,-78,-51,-63,-100,-86,-100,-78,-76,-100,0,0
1364,-80,-72,-51,-70,-87,-86,-100,-77,-76,-100,0,0
1365,-86,-73,-56,-64,-100,-100,-84,-83,-80,-81,0,0
1366,-81,-71,-60,-62,-100,-100,-78,-81,-73,-100,0,0
1367,-75,-78,-66,-66,-100,-100,-81,-82,-81,-100,0,0
1368,-78,-74,-58,-65,-83,-80,-84,-77,-100,-83,0,0
1369,-80,-83,-57,-75,-100,-100,-83,-88,-82,-100,0,0
1370,-76,-81,-67,-69,-85,-100,-100,-100,-82,-100,0,0
1371,-78,-81,-55,-65,-100,-83,-82,-100,-74,-83,0,0
1372,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,0,0
1373,-88,-78,-57,-66,-100,-80,-86,-86,-87,-100,0,0
1374,-81,-77,-64,-67,-100,-80,-84,-86,-79,-100,0,0
1375,-75,-86,-63,-65,-100,-87,-85,-86,-81,-90,0,0
1376,-78,-77,-56,-70,-100,-82,-100,-77,-75,-100,0,0
1377,-81,-77,-54,-67,-84,-82,-100,-82,-73,-100,0,0
1378,-80,-75,-57,-65,-87,-87,-86,-75,-75,-82,0,0
1379,-88,-74,-62,-66,-83,-82,-89,-82,-75,-100,0,0
1380,-79,-76,-67,-66,-83,-86,-100,-100,-79,-81,0,0
1381,-74,-100,-63,-70,-82,-86,-84,-100,-72,-82,0,0
1382,-79,-70,-65,-76,-100,-82,-100,-100,-83,-81,0,0
1383,-72,-75,-57,-71,-86,-80,-83,-80,-83,-83,0,0
1384,-82,-68,-59,-63,-84,-83,-81,-80,-74,-100,0,0
1385,-76,-73,-62,-68,-81,-78,-100,-79,-81,-84,0,0
1386,-81,-70,-56,-70,-78,-79,-81,-88,-82,-86,0,0
1387,-73,-71,-52,-66,-84,-85,-86,-77,-85,-86,0,0
1388,-76,-74,-56,-69,-100,-100,-81,-80,-76,-86,0,0
1389,-74,-77,-54,-69,-100,-100,-77,-84,-79,-100,0,0
1390,-100,-77,-55,-76,-100,-78,-100,-100,-80,-84,0,0
1391,-86,-73,-67,-70,-88,-100,-83,-79,-81,-83,0,0
1392,-100,-70,-55,-66,-100,-100,-85,-83,-75,-100,0,0
1393,-77,-70,-66,-69,-83,-79,-87,-77,-83,-83,0,0
1394,-81,-73,-63,-75,-78,-79,-83,-78,-79,-85,0,0
1395,-77,-81,-68,-78,-84,-77,-100,-77,-79,-82,0,0
1396,-69,-75,-64,-67,-75,-77,-82,-79,-75,-87,0,0
1397,-77,-100,-62,-72,-81,-79,-86,-82,-100,-100,0,0
1398,-72,-74,-65,-72,-85,-77,-100,-82,-78,-89,0,0
1399,-72,-81,-66,-71,-83,-77,-80,-79,-78,-100,0,0
1400,-70,-79,-64,-76,-81,-87,-84,-84,-73,-100,0,0
1401,-70,-100,-100,-100,-100,-100,-83,-100,-100,-82,0,0
1402,-73,-77,-62,-73,-76,-80,-79,-82,-85,-86,0,0
1403,-73,-81,-64,-76,-86,-100,-85,-78,-87,-87,0,0
1404,-76,-73,-67,-78,-78,-88,-78,-86,-87,-82,0,0
1405,-100,-77,-62,-76,-83,-100,-100,-89,-83,-100,0,0
1406,-81,-71,-61,-83,-77,-84,-100,-85,-85,-100,0,0
1407,-84,-80,-62,-75,-100,-100,-100,-85,-80,-86,0,0
1408,-87,-75,-62,-72,-81,-82,-100,-80,-76,-100,0,0
1409,-87,-72,-56,-76,-83,-100,-100,-83,-76,-100,0,0
1410,-80,-75,-60,-72,-100,-85,-88,-75,-100,-100,0,0
1411,-75,-74,-61,-64,-81,-85,-87,-80,-82,-100,0,0
1412,-85,-100,-56,-63,-84,-82,-75,-82,-79,-100,0,0
1413,-81,-72,-57,-64,-100,-79,-80,-83,-83,-81,0,0
1414,-72,-79,-56,-66,-78,-72,-80,-84,-100,-82,0,0
1415,-70,-86,-58,-70,-79,-73,-77,-77,-85,-89,0,0
1416,-74,-82,-62,-64,-83,-73,-78,-71,-82,-100,0,0
1417,-71,-76,-64,-67,-79,-82,-79,-73,-80,-87,0,0
1418,-68,-73,-69,-72,-82,-77,-79,-75,-100,-81,0,0
1420,-70,-79,-67,-64,-85,-76,-74,-83,-82,-100,0,0
1421,-65,-72,-55,-67,-74,-77,-80,-82,-100,-83,0,0
1422,-68,-71,-60,-62,-72,-100,-78,-100,-74,-84,0,0
1423,-69,-76,-61,-67,-74,-79,-84,-79,-70,-83,0,0
1424,-70,-72,-55,-64,-72,-73,-100,-74,-80,-82,0,0
1425,-70,-79,-61,-76,-82,-84,-84,-71,-78,-85,0,0
1426,-77,-73,-57,-68,-100,-77,-100,-87,-82,-77,0,0
1427,-84,-80,-58,-67,-86,-100,-77,-78,-84,-88,0,0
1428,-75,-75,-59,-65,-80,-81,-79,-83,-79,-84,0,0
1429,-76,-76,-64,-63,-76,-80,-82,-77,-76,-84,0,0
1430,-75,-66,-65,-71,-100,-79,-82,-72,-82,-100,0,0
1431,-83,-76,-57,-66,-81,-82,-84,-71,-81,-88,0,0
1432,-78,-72,-69,-72,-76,-100,-74,-76,-78,-85,0,0
1433,-82,-72,-58,-66,-73,-73,-72,-75,-76,-82,0,0
1434,-77,-75,-51,-66,-76,-76,-74,-77,-72,-100,0,0
1435,-77,-70,-58,-66,-76,-74,-74,-76,-75,-84,0,0
1436,-100,-75,-61,-64,-74,-77,-87,-74,-75,-89,0,0
1437,-71,-74,-60,-61,-74,-79,-100,-71,-74,-84,0,0
1438,-78,-77,-57,-59,-69,-81,-81,-76,-73,-83,0,0
1439,-81,-69,-53,-66,-68,-75,-73,-69,-71,-82,0,0
1440,-77,-78,-63,-64,-70,-75,-77,-78,-78,-83,0,0
1441,-71,-75,-52,-64,-75,-74,-83,-75,-74,-88,0,0
1442,-71,-69,-59,-64,-70,-75,-100,-77,-73,-83,0,0
1443,-81,-84,-61,-63,-72,-78,-80,-73,-77,-81,0,0
1444,-77,-80,-50,-71,-78,-76,-83,-80,-74,-82,0,0
1445,-74,-71,-57,-62,-83,-77,-81,-68,-69,-83,0,0
1446,-79,-71,-62,-60,-100,-85,-100,-70,-70,-78,0,0
1447,-79,-73,-50,-67,-81,-79,-85,-79,-71,-82,0,0
1448,-100,-100,-44,-100,-100,-100,-100,-100,-65,-82,0,0
1449,-78,-83,-41,-64,-83,-81,-80,-72,-70,-83,0,0
1450,-75,-84,-40,-66,-89,-83,-78,-77,-72,-83,0,0
1451,-74,-79,-40,-64,-82,-85,-75,-72,-64,-90,0,0
1452,-76,-77,-40,-66,-79,-85,-75,-72,-64,-100,0,0
1453,-74,-81,-40,-71,-83,-83,-75,-76,-66,-84,0,0
1454,-73,-76,-41,-70,-81,-79,-78,-75,-79,-82,0,0
1455,-85,-73,-43,-67,-76,-79,-100,-78,-83,-79,0,0
1456,-100,-73,-44,-71,-100,-80,-100,-81,-71,-84,0,0
1457,-77,-79,-64,-64,-76,-79,-79,-74,-70,-86,0,0
1458,-84,-100,-44,-61,-77,-78,-85,-76,-69,-80,0,0
1459,-82,-70,-42,-64,-100,-81,-77,-78,-67,-77,0,0
1460,-77,-65,-39,-62,-74,-77,-81,-84,-69,-82,0,0
1461,-83,-63,-37,-63,-75,-77,-79,-75,-72,-83,0,0
1462,-100,-73,-42,-69,-84,-71,-75,-76,-72,-82,0,0
1463,-80,-72,-39,-62,-86,-100,-78,-84,-70,-83,0,0
1464,-79,-74,-66,-69,-86,-77,-81,-75,-64,-86,0,0
1465,-80,-66,-43,-64,-75,-83,-83,-78,-82,-76,0,0
1466,-79,-100,-51,-100,-100,-100,-81,-100,-69,-78,0,0
1467,-72,-77,-47,-65,-78,-84,-82,-70,-82,-77,0,0
1468,-73,-69,-46,-58,-83,-77,-74,-77,-70,-86,0,0
1469,-76,-70,-44,-60,-72,-78,-76,-65,-70,-100,0,0
1470,-76,-69,-47,-58,-77,-77,-77,-64,-63,-83,0,0
1471,-74,-68,-47,-61,-73,-79,-78,-71,-69,-100,0,0
1472,-75,-65,-45,-71,-71,-79,-73,-77,-100,-86,0,0
1473,-77,-73,-46,-60,-72,-77,-74,-74,-81,-77,0,0
1474,-72,-77,-48,-62,-78,-85,-72,-75,-73,-79,0,0
1475,-79,-72,-48,-69,-79,-76,-70,-68,-78,-83,0,0
1476,-69,-73,-54,-63,-73,-100,-72,-72,-78,-100,0,0
1477,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,0,0
1478,-72,-74,-56,-57,-83,-77,-67,-75,-80,-86,0,0
1479,-85,-78,-66,-55,-82,-85,-72,-71,-76,-86,0,0
1480,-77,-65,-64,-55,-82,-82,-71,-66,-73,-81,0,0
1481,-75,-66,-60,-52,-76,-76,-68,-70,-71,-86,0,0
1482,-76,-79,-71,-54,-81,-79,-70,-74,-71,-79,0,0
1483,-77,-80,-61,-53,-81,-75,-76,-80,-74,-82,0,0
1484,-81,-74,-62,-49,-84,-80,-76,-78,-68,-86,0,0
1485,-82,-70,-53,-53,-84,-78,-88,-76,-75,-85,0,0
1486,-69,-70,-54,-52,-83,-78,-74,-85,-76,-100,0,0
1487,-69,-76,-57,-55,-78,-75,-81,-77,-77,-82,0,0
1488,-74,-81,-55,-60,-73,-77,-80,-78,-85,-83,0,0
1489,-74,-73,-61,-52,-72,-74,-77,-82,-76,-100,0,0
1490,-72,-67,-55,-56,-81,-77,-74,-75,-75,-80,0,0
1491,-76,-69,-56,-64,-72,-80,-77,-78,-75,-78,0,0
1492,-73,-68,-55,-56,-75,-77,-77,-100,-73,-100,0,0
1493,-77,-70,-62,-62,-79,-100,-83,-100,-69,-76,0,0
1494,-74,-69,-55,-57,-81,-77,-81,-79,-84,-82,0,0
1495,-73,-70,-56,-66,-82,-77,-81,-73,-77,-81,0,0
1496,-76,-100,-65,-66,-84,-100,-86,-79,-70,-100,0,0
1497,-76,-74,-68,-63,-86,-100,-85,-77,-72,-81,0,0
1498,-100,-81,-60,-100,-75,-85,-76,-83,-81,-85,0,0
1499,-76,-69,-59,-64,-77,-82,-79,-70,-80,-87,0,0
1500,-80,-74,-58,-64,-74,-80,-73,-72,-81,-100,0,0
1501,-100,-72,-58,-59,-76,-78,-71,-70,-80,-81,0,0
1502,-78,-79,-54,-53,-100,-79,-72,-67,-75,-82,0,0
1503,-79,-84,-54,-54,-78,-83,-75,-66,-80,-100,0,0
1504,-76,-70,-53,-52,-74,-87,-70,-67,-84,-81,0,0
1505,-73,-66,-54,-57,-80,-100,-66,-71,-66,-81,0,0
1506,-73,-68,-62,-64,-80,-79,-70,-67,-64,-74,0,0
1507,-77,-80,-67,-67,-71,-79,-72,-70,-63,-78,0,0
1508,-83,-69,-64,-63,-75,-75,-68,-69,-100,-100,0,0
1509,-77,-66,-55,-57,-71,-73,-65,-68,-66,-77,0,0
1510,-68,-73,-57,-69,-71,-68,-71,-67,-73,-85,0,0
1511,-79,-62,-58,-58,-71,-71,-70,-66,-70,-76,0,0
1512,-76,-67,-62,-66,-71,-84,-86,-71,-70,-78,0,0
1513,-75,-87,-55,-57,-69,-84,-69,-65,-66,-84,0,0
1514,-72,-69,-62,-52,-71,-70,-67,-67,-62,-79,0,0
1515,-76,-64,-64,-54,-72,-100,-65,-64,-60,-76,0,0
1516,-67,-68,-57,-50,-71,-70,-69,-64,-64,-82,0,0
1517,-67,-67,-57,-50,-78,-75,-75,-67,-65,-77,0,0
1518,-69,-81,-54,-54,-71,-80,-74,-73,-61,-87,0,0
1519,-66,-65,-58,-56,-79,-71,-65,-73,-72,-74,0,0
1520,-78,-74,-58,-54,-76,-73,-80,-66,-67,-72,0,0
1521,-71,-70,-53,-55,-75,-70,-73,-69,-63,-78,0,0
1522,-100,-65,-53,-55,-74,-67,-73,-65,-62,-78,0,0
1523,-70,-73,-50,-50,-76,-79,-78,-74,-68,-81,0,0
1524,-100,-100,-53,-50,-100,-100,-100,-70,-62,-77,0,0
1525,-72,-61,-54,-48,-71,-69,-69,-64,-62,-74,0,0
1526,-62,-68,-54,-50,-75,-75,-73,-69,-63,-78,0,0
1527,-71,-59,-56,-54,-71,-73,-72,-62,-63,-78,0,0
1528,-76,-58,-62,-100,-78,-77,-77,-64,-62,-76,0,0
1529,-67,-62,-69,-56,-71,-73,-79,-66,-65,-72,0,0
1530,-66,-62,-73,-56,-100,-75,-74,-71,-64,-76,0,0
1531,-71,-61,-66,-56,-100,-74,-81,-70,-61,-87,0,0
