superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door
1535,-85,-67,-55,-72,-82,-100,-81,-80,-83,-79,0,0
1536,-78,-73,-61,-76,-100,-85,-80,-82,-82,-100,0,0
1537,-84,-75,-67,-64,-100,-100,-84,-81,-78,-87,0,0
1538,-100,-79,-50,-62,-78,-82,-100,-75,-80,-100,0,0
1539,-79,-81,-49,-100,-79,-82,-86,-83,-74,-88,0,0
1540,-77,-84,-51,-62,-100,-85,-77,-100,-77,-82,0,0
1541,-100,-81,-52,-58,-88,-82,-87,-79,-100,-100,0,0
1542,-70,-76,-68,-66,-77,-80,-100,-77,-80,-83,0,0
1543,-76,-74,-54,-65,-84,-100,-84,-78,-81,-81,0,0
1544,-75,-70,-50,-65,-81,-100,-100,-100,-100,-100,0,0
1545,-77,-72,-53,-67,-79,-81,-81,-73,-74,-100,0,0
1546,-100,-71,-54,-70,-75,-79,-79,-70,-82,-81,0,0
1547,-84,-76,-63,-67,-100,-78,-84,-72,-80,-100,0,0
1548,-86,-71,-58,-70,-100,-76,-82,-79,-78,-83,0,0
1550,-87,-74,-56,-65,-82,-81,-81,-82,-74,-84,0,0
1551,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,0,0
1552,-75,-73,-50,-69,-78,-81,-100,-72,-100,-100,0,0
1553,-80,-77,-50,-73,-81,-85,-73,-84,-77,-78,0,0
1554,-69,-73,-57,-68,-79,-100,-100,-80,-78,-82,0,0
1555,-100,-100,-49,-100,-100,-100,-100,-100,-100,-80,0,0
1556,-70,-71,-51,-69,-100,-81,-77,-80,-71,-82,0,0
1558,-75,-74,-56,-69,-74,-77,-70,-84,-78,-82,0,0
1559,-79,-84,-60,-68,-83,-85,-75,-76,-81,-85,0,0
1560,-80,-100,-100,-74,-100,-80,-76,-76,-72,-78,0,0
1561,-87,-81,-56,-63,-100,-84,-86,-86,-75,-100,0,0
1562,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,0,0
1563,-77,-75,-59,-67,-87,-81,-84,-84,-77,-86,0,0
1564,-100,-79,-60,-75,-83,-81,-85,-85,-77,-100,0,0
1565,-83,-73,-57,-72,-83,-100,-79,-81,-100,-100,0,0
1566,-74,-80,-57,-74,-100,-79,-78,-74,-100,-100,0,0
1567,-86,-77,-65,-73,-79,-100,-80,-85,-82,-100,0,0
1568,-78,-100,-55,-69,-100,-87,-77,-86,-100,-100,0,0
1569,-79,-77,-67,-67,-86,-79,-82,-83,-79,-100,0,0
1570,-100,-81,-59,-73,-100,-79,-78,-77,-82,-100,0,0
1571,-84,-78,-61,-100,-80,-100,-82,-78,-82,-86,0,0
1572,-78,-100,-54,-79,-80,-100,-100,-80,-100,-100,0,0
1573,-83,-84,-56,-78,-100,-100,-85,-100,-81,-100,0,0
1574,-85,-100,-53,-70,-83,-81,-78,-82,-79,-100,0,0
1575,-81,-71,-55,-78,-86,-84,-82,-86,-79,-100,0,0
1576,-81,-79,-55,-78,-79,-80,-100,-100,-75,-100,0,0
1577,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,0,0
1578,-76,-75,-57,-62,-86,-82,-81,-82,-79,-100,0,0
1579,-85,-79,-59,-72,-86,-85,-84,-84,-81,-87,0,0
1581,-82,-78,-61,-76,-89,-85,-86,-75,-86,-85,0,0
1582,-100,-100,-58,-72,-100,-100,-82,-81,-82,-86,0,0
1583,-84,-78,-59,-75,-82,-100,-81,-83,-80,-86,0,0
1584,-83,-80,-59,-80,-80,-100,-100,-80,-100,-85,0,0
1585,-85,-78,-58,-71,-80,-100,-86,-77,-100,-83,0,0
1586,-86,-77,-57,-68,-80,-100,-100,-75,-100,-100,0,0
1587,-85,-76,-57,-69,-81,-86,-88,-79,-85,-85,0,0
1588,-82,-75,-57,-69,-80,-84,-100,-81,-100,-100,0,0
1589,-82,-73,-56,-70,-80,-84,-100,-80,-100,-100,0,0
1590,-84,-72,-56,-71,-81,-85,-100,-84,-100,-85,0,0
1591,-83,-72,-57,-70,-82,-84,-87,-100,-84,-85,0,0
1592,-85,-72,-58,-69,-100,-83,-84,-87,-82,-87,0,0
1593,-84,-74,-56,-71,-85,-85,-82,-83,-83,-100,0,0
1594,-100,-100,-100,-70,-100,-100,-83,-100,-100,-100,0,0
1595,-84,-75,-56,-67,-100,-87,-100,-100,-100,-100,0,0
1596,-81,-72,-55,-68,-81,-82,-100,-100,-82,-100,0,0
1597,-81,-71,-58,-68,-79,-100,-82,-100,-79,-85,0,0
1598,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,0,0
1599,-76,-68,-58,-65,-80,-80,-79,-82,-87,-83,0,0
1600,-76,-70,-59,-67,-75,-80,-83,-82,-100,-84,0,0
1601,-76,-71,-60,-71,-76,-100,-80,-84,-84,-83,0,0
1602,-80,-71,-58,-72,-77,-85,-76,-100,-80,-87,0,0
1603,-80,-71,-58,-79,-79,-81,-77,-100,-82,-90,0,0
1604,-80,-73,-56,-81,-78,-82,-78,-81,-77,-100,0,0
1605,-78,-72,-55,-79,-83,-83,-77,-76,-77,-100,0,0
1606,-79,-72,-55,-76,-100,-87,-76,-72,-74,-85,0,0
1607,-82,-70,-53,-71,-83,-100,-76,-71,-74,-86,0,0
1608,-100,-70,-53,-83,-81,-85,-78,-73,-76,-84,0,0
1609,-100,-100,-53,-100,-100,-100,-100,-72,-100,-85,0,0
1610,-79,-70,-54,-100,-79,-79,-77,-76,-77,-85,0,0
1611,-82,-68,-56,-68,-76,-75,-79,-73,-72,-86,0,0
1612,-85,-68,-62,-64,-75,-75,-81,-75,-74,-86,0,0
1613,-83,-73,-62,-62,-79,-74,-76,-72,-75,-100,0,0
1614,-78,-73,-58,-64,-100,-73,-74,-69,-70,-100,0,0
1615,-81,-79,-54,-74,-100,-77,-76,-76,-76,-100,0,0
1616,-84,-81,-55,-64,-82,-82,-76,-77,-83,-88,0,0
1617,-85,-80,-62,-64,-78,-86,-82,-87,-100,-100,0,0
1618,-84,-79,-58,-66,-84,-84,-92,-70,-80,-86,0,0
1619,-83,-77,-100,-100,-78,-100,-78,-74,-81,-84,0,0
1620,-78,-100,-61,-100,-78,-83,-100,-67,-72,-87,0,0
1621,-74,-100,-62,-100,-100,-83,-76,-66,-73,-82,0,0
1622,-74,-77,-64,-100,-100,-76,-77,-67,-74,-79,0,0
1623,-76,-78,-60,-100,-100,-81,-75,-69,-79,-80,0,0
1624,-75,-74,-76,-100,-75,-77,-72,-70,-72,-83,0,0
1625,-73,-81,-61,-69,-74,-80,-76,-69,-75,-81,0,0
1626,-77,-72,-52,-70,-80,-100,-79,-100,-82,-85,0,0
1627,-79,-75,-55,-68,-79,-84,-79,-80,-70,-86,0,0
1628,-81,-71,-55,-70,-80,-75,-82,-72,-77,-85,0,0
1629,-79,-84,-54,-68,-76,-100,-83,-69,-75,-83,0,0
1630,-84,-65,-58,-65,-79,-72,-77,-76,-78,-78,0,0
1631,-71,-67,-54,-64,-83,-79,-82,-70,-74,-86,0,0
1632,-73,-71,-54,-74,-79,-80,-78,-66,-76,-83,0,0
1633,-72,-67,-51,-68,-81,-76,-87,-71,-78,-78,0,0
1634,-72,-70,-51,-66,-100,-81,-82,-70,-78,-100,0,0
1635,-72,-70,-51,-64,-100,-76,-100,-67,-83,-80,0,0
1636,-73,-69,-56,-63,-79,-72,-100,-65,-78,-80,0,0
1637,-72,-68,-52,-68,-79,-75,-100,-64,-85,-87,0,0
1638,-71,-68,-53,-66,-83,-76,-80,-66,-83,-80,0,0
1639,-70,-68,-53,-66,-84,-71,-74,-66,-78,-80,0,0
1640,-69,-69,-51,-66,-100,-72,-70,-66,-79,-82,0,0
1641,-82,-69,-51,-64,-79,-72,-69,-66,-77,-78,0,0
1642,-80,-69,-53,-71,-80,-83,-76,-66,-75,-79,0,0
1643,-100,-71,-54,-67,-100,-80,-72,-65,-73,-80,0,0
1644,-76,-75,-52,-63,-77,-76,-72,-64,-69,-83,0,0
1645,-75,-73,-65,-60,-82,-77,-77,-65,-78,-100,0,0
1646,-100,-72,-67,-60,-83,-73,-72,-63,-72,-82,0,0
1647,-75,-72,-56,-62,-78,-72,-75,-64,-73,-76,0,0
1648,-75,-68,-56,-62,-80,-72,-71,-63,-67,-81,0,0
1649,-70,-65,-57,-62,-84,-78,-71,-65,-71,-77,0,0
1650,-85,-64,-61,-64,-100,-76,-69,-69,-69,-100,0,0
1651,-100,-64,-58,-69,-78,-74,-68,-70,-71,-80,0,0
1652,-78,-67,-57,-72,-73,-81,-66,-69,-69,-76,0,0
1653,-77,-63,-50,-65,-73,-79,-65,-73,-71,-79,0,0
1654,-70,-64,-55,-61,-72,-100,-63,-71,-78,-76,0,0
1655,-75,-66,-58,-62,-72,-80,-65,-69,-71,-79,0,0
1656,-100,-100,-54,-100,-100,-100,-100,-65,-100,-100,0,0
1657,-73,-66,-47,-74,-72,-100,-72,-65,-78,-100,0,0
1658,-71,-65,-49,-62,-76,-77,-66,-65,-78,-84,0,0
1659,-69,-65,-53,-60,-76,-81,-66,-63,-78,-78,0,0
1660,-76,-70,-53,-62,-73,-77,-67,-63,-83,-78,0,0
1661,-74,-70,-50,-64,-70,-75,-73,-63,-72,-83,0,0
1662,-79,-69,-50,-60,-72,-76,-71,-62,-68,-77,0,0
1663,-81,-77,-50,-58,-73,-75,-68,-60,-69,-79,0,0
1664,-82,-73,-53,-60,-73,-100,-67,-61,-79,-74,0,0
1665,-74,-78,-58,-72,-76,-81,-70,-65,-68,-80,0,0
1666,-71,-100,-53,-56,-77,-79,-74,-69,-67,-75,0,0
1667,-80,-70,-61,-58,-73,-73,-67,-68,-69,-80,0,0
1668,-76,-66,-56,-61,-100,-73,-72,-66,-72,-78,0,0
1669,-72,-71,-62,-61,-83,-73,-65,-68,-73,-85,0,0
1670,-73,-78,-57,-56,-100,-78,-67,-67,-71,-80,0,0
1671,-74,-68,-57,-61,-78,-74,-66,-68,-75,-78,0,0
1672,-81,-66,-54,-63,-72,-75,-66,-69,-65,-85,0,0
1673,-71,-72,-64,-57,-70,-85,-64,-67,-65,-84,0,0
1674,-80,-78,-59,-55,-73,-80,-66,-67,-70,-84,0,0
1675,-74,-66,-57,-53,-71,-82,-68,-68,-71,-82,0,0
1676,-75,-67,-55,-52,-67,-83,-69,-66,-68,-83,0,0
1677,-79,-73,-55,-54,-67,-100,-68,-71,-67,-80,0,0
1678,-73,-69,-53,-53,-66,-100,-67,-72,-66,-84,0,0
1679,-72,-65,-55,-51,-68,-82,-65,-69,-76,-78,0,0
1680,-100,-71,-53,-52,-69,-83,-66,-68,-75,-80,0,0
1681,-72,-80,-60,-57,-77,-100,-69,-80,-79,-78,0,0
1682,-80,-100,-52,-54,-74,-100,-85,-75,-83,-80,0,0
1683,-79,-72,-45,-54,-73,-83,-81,-80,-81,-84,0,0
1684,-77,-80,-48,-57,-85,-82,-77,-75,-78,-83,0,0
1685,-76,-75,-57,-61,-79,-100,-79,-100,-79,-100,0,0
1686,-100,-100,-53,-64,-81,-100,-80,-77,-80,-85,0,0
1687,-79,-86,-54,-64,-79,-100,-100,-87,-82,-100,0,0
1688,-86,-77,-53,-77,-100,-78,-76,-80,-75,-84,0,0
1689,-78,-70,-64,-65,-84,-81,-75,-78,-76,-84,0,0
1690,-76,-72,-54,-74,-100,-100,-86,-78,-73,-82,0,0
1691,-79,-74,-52,-72,-82,-83,-90,-83,-76,-84,0,0
1692,-84,-100,-49,-83,-100,-100,-81,-75,-77,-84,0,0
1693,-81,-72,-51,-71,-84,-85,-82,-75,-70,-80,0,0
1694,-81,-75,-48,-68,-100,-100,-85,-77,-70,-82,0,0
1695,-85,-73,-53,-65,-86,-84,-83,-81,-78,-81,0,0
1696,-100,-76,-55,-77,-80,-100,-79,-79,-100,-100,0,0
1697,-78,-83,-55,-64,-78,-100,-78,-78,-88,-100,0,0
1698,-74,-70,-57,-76,-83,-100,-100,-86,-100,-85,0,0
1699,-84,-74,-54,-74,-79,-100,-100,-100,-76,-81,0,0
1700,-81,-75,-57,-68,-81,-100,-100,-77,-100,-84,0,0
1701,-74,-80,-59,-67,-84,-84,-81,-87,-74,-84,0,0
1702,-75,-70,-74,-75,-81,-80,-83,-83,-73,-80,0,0
1703,-100,-100,-54,-100,-100,-100,-100,-100,-100,-85,0,0
1704,-77,-75,-55,-71,-81,-73,-100,-78,-100,-100,0,0
1705,-86,-78,-55,-77,-100,-74,-79,-75,-78,-81,0,0
1706,-73,-68,-57,-66,-76,-75,-80,-80,-77,-100,0,0
1707,-86,-64,-55,-82,-81,-74,-100,-87,-75,-82,0,0
1708,-77,-73,-55,-74,-100,-81,-79,-77,-80,-86,0,0
1709,-72,-77,-54,-75,-100,-82,-89,-81,-81,-100,0,0
1710,-81,-73,-57,-71,-79,-100,-82,-76,-74,-83,0,0
1711,-100,-78,-61,-73,-74,-82,-81,-74,-77,-83,0,0
1712,-81,-76,-61,-72,-76,-75,-100,-79,-76,-85,0,0
1713,-83,-70,-77,-73,-75,-75,-87,-87,-79,-100,0,0
1714,-84,-69,-76,-74,-76,-75,-100,-77,-81,-100,0,0
1715,-84,-69,-70,-71,-77,-77,-100,-75,-77,-100,0,0
1716,-86,-70,-64,-70,-75,-78,-100,-75,-78,-100,0,0
1717,-100,-70,-62,-71,-75,-80,-100,-75,-79,-100,0,0
1718,-84,-71,-61,-70,-77,-84,-100,-78,-77,-100,0,0
1719,-81,-73,-63,-69,-100,-83,-77,-78,-79,-100,0,0
1720,-78,-79,-65,-66,-100,-100,-80,-84,-78,-86,0,0
1721,-77,-100,-64,-72,-100,-100,-80,-89,-77,-84,0,0
1722,-79,-100,-70,-70,-84,-100,-82,-85,-83,-84,0,0
1723,-82,-84,-65,-69,-100,-100,-78,-83,-83,-84,0,0
1724,-81,-75,-64,-66,-81,-100,-82,-81,-78,-85,0,0
1725,-84,-73,-59,-69,-100,-100,-82,-79,-80,-87,0,0
1726,-80,-69,-60,-68,-78,-85,-100,-79,-77,-100,0,0
1727,-82,-71,-56,-70,-80,-100,-81,-77,-78,-87,0,0
1728,-77,-71,-58,-65,-78,-100,-81,-81,-78,-85,0,0
1729,-77,-73,-59,-66,-100,-100,-78,-80,-79,-100,0,0
1730,-76,-72,-59,-68,-100,-86,-78,-78,-78,-100,0,0
1731,-76,-72,-59,-65,-100,-88,-79,-77,-80,-90,0,0
1733,-77,-70,-60,-66,-100,-100,-79,-77,-79,-88,0,0
1734,-76,-72,-60,-67,-78,-100,-86,-77,-79,-87,0,0
1735,-77,-70,-61,-66,-81,-100,-85,-77,-80,-100,0,0
1736,-79,-73,-59,-67,-78,-87,-100,-78,-78,-100,0,0
1737,-78,-78,-59,-67,-84,-100,-79,-80,-75,-100,0,0
1738,-78,-79,-57,-70,-100,-100,-78,-82,-75,-100,0,0
1739,-79,-83,-56,-69,-85,-89,-80,-83,-76,-100,0,0
1740,-80,-100,-58,-69,-79,-84,-87,-81,-77,-84,0,0
1741,-78,-82,-58,-70,-80,-100,-87,-81,-82,-85,0,0
1742,-79,-100,-57,-74,-100,-100,-100,-86,-100,-100,0,0
1743,-80,-82,-56,-68,-83,-100,-79,-77,-82,-100,0,0
1744,-79,-100,-58,-68,-100,-85,-81,-78,-80,-100,0,0
1745,-87,-81,-59,-75,-82,-84,-79,-78,-83,-100,0,0
1746,-86,-100,-55,-66,-79,-82,-79,-79,-82,-100,0,0
1747,-100,-83,-56,-64,-73,-85,-80,-81,-85,-100,0,0
1748,-87,-69,-61,-66,-77,-80,-88,-83,-77,-82,0,0
1749,-81,-67,-56,-66,-79,-78,-83,-79,-72,-100,0,0
1750,-79,-74,-62,-66,-82,-86,-80,-77,-76,-100,0,0
1751,-82,-79,-64,-63,-78,-86,-81,-75,-85,-100,0,0
1752,-74,-100,-57,-64,-79,-83,-82,-75,-100,-100,0,0
1753,-72,-83,-55,-66,-82,-80,-80,-78,-86,-89,0,0
1754,-73,-100,-54,-67,-84,-81,-77,-77,-86,-100,0,0
1755,-76,-85,-53,-64,-79,-80,-78,-76,-85,-100,0,0
1756,-76,-78,-100,-64,-81,-100,-79,-76,-85,-100,0,0
1757,-74,-80,-54,-68,-84,-83,-79,-80,-80,-100,0,0
1758,-75,-100,-55,-82,-100,-79,-79,-84,-81,-100,0,0
1759,-75,-79,-55,-78,-100,-80,-79,-84,-86,-100,0,0
1760,-79,-75,-55,-75,-100,-82,-79,-84,-82,-89,0,0
1761,-83,-75,-56,-72,-83,-79,-78,-80,-83,-86,0,0
1762,-84,-74,-54,-75,-83,-77,-82,-77,-89,-83,0,0
1763,-100,-74,-56,-73,-81,-79,-84,-76,-89,-87,0,0
1764,-86,-73,-54,-71,-81,-79,-82,-78,-87,-85,0,0
1765,-100,-74,-55,-74,-84,-80,-80,-77,-100,-88,0,0
1766,-100,-76,-54,-73,-84,-81,-81,-83,-83,-86,0,0
1767,-100,-73,-54,-74,-85,-78,-80,-75,-87,-84,0,0
1768,-80,-76,-55,-75,-81,-100,-77,-78,-100,-84,0,0
1769,-83,-71,-54,-72,-82,-100,-75,-76,-100,-83,0,0
1770,-85,-71,-54,-69,-83,-100,-75,-80,-82,-88,0,0
1771,-100,-72,-54,-70,-79,-88,-74,-78,-81,-85,0,0
1772,-88,-74,-55,-69,-86,-100,-73,-77,-80,-84,0,0
1773,-88,-77,-58,-67,-100,-81,-75,-84,-88,-85,0,0
1774,-76,-69,-60,-64,-78,-79,-87,-81,-78,-87,0,0
1775,-79,-73,-59,-64,-81,-85,-100,-83,-79,-89,0,0
1776,-80,-77,-72,-71,-100,-100,-82,-100,-71,-100,0,0
1777,-79,-75,-61,-67,-78,-78,-80,-74,-74,-100,0,0
1778,-76,-78,-61,-68,-100,-80,-81,-100,-73,-100,0,0
1779,-78,-76,-62,-72,-83,-73,-100,-75,-81,-84,0,0
1780,-75,-85,-59,-63,-88,-76,-87,-75,-85,-100,0,0
1781,-79,-76,-100,-62,-79,-82,-100,-79,-87,-82,0,0
1782,-73,-80,-61,-64,-100,-76,-85,-76,-78,-82,0,0
1783,-75,-78,-56,-63,-100,-77,-79,-75,-100,-85,0,0
1784,-78,-73,-58,-66,-84,-83,-87,-82,-79,-100,0,0
1785,-84,-71,-65,-69,-84,-80,-83,-80,-100,-79,0,0
1786,-80,-70,-65,-73,-100,-100,-84,-77,-73,-77,0,0
1787,-84,-72,-63,-72,-100,-100,-77,-84,-73,-79,0,0
1788,-100,-73,-58,-74,-100,-100,-78,-75,-73,-79,0,0
1789,-100,-71,-59,-68,-87,-100,-77,-78,-70,-81,0,0
1790,-100,-68,-62,-68,-85,-100,-78,-76,-71,-80,0,0
1791,-100,-70,-62,-71,-85,-100,-81,-73,-74,-81,0,0
1792,-100,-69,-61,-73,-79,-100,-83,-73,-78,-81,0,0
1793,-80,-70,-61,-73,-80,-100,-100,-72,-78,-79,0,0
1794,-77,-70,-62,-73,-79,-85,-88,-73,-81,-78,0,0
1795,-77,-69,-63,-71,-79,-85,-85,-74,-80,-77,0,0
1796,-76,-69,-63,-71,-80,-84,-84,-75,-79,-77,0,0
1797,-76,-69,-66,-71,-80,-83,-84,-75,-79,-77,0,0
1798,-76,-70,-66,-75,-78,-83,-85,-75,-79,-77,0,0
1799,-76,-70,-65,-83,-79,-84,-100,-74,-82,-79,0,0
1800,-76,-71,-62,-73,-79,-85,-100,-74,-84,-80,0,0
1801,-77,-71,-62,-70,-79,-100,-100,-73,-85,-81,0,0
1802,-78,-70,-65,-70,-78,-89,-100,-73,-100,-82,0,0
1803,-78,-70,-68,-70,-77,-100,-100,-73,-89,-83,0,0
1804,-77,-70,-67,-69,-78,-87,-100,-74,-88,-82,0,0
1805,-77,-71,-64,-69,-78,-86,-100,-74,-100,-82,0,0
1806,-77,-71,-64,-68,-78,-86,-100,-74,-89,-83,0,0
1807,-78,-71,-66,-67,-78,-87,-100,-75,-90,-84,0,0
1808,-78,-72,-66,-67,-77,-88,-100,-74,-100,-84,0,0
1809,-78,-72,-65,-67,-77,-87,-100,-74,-87,-85,0,0
1810,-78,-72,-65,-66,-78,-86,-90,-74,-87,-85,0,0
1811,-78,-72,-66,-66,-77,-86,-100,-75,-88,-84,0,0
1812,-78,-72,-66,-66,-77,-86,-100,-74,-89,-83,0,0
1813,-78,-72,-66,-67,-78,-85,-100,-75,-88,-82,0,0
1814,-77,-72,-65,-67,-78,-84,-100,-75,-86,-81,0,0
1815,-77,-71,-64,-67,-78,-84,-100,-75,-85,-81,0,0
1816,-77,-71,-64,-67,-78,-84,-100,-75,-84,-81,0,0
1817,-77,-72,-64,-67,-78,-84,-100,-75,-84,-80,0,0
1818,-77,-72,-64,-66,-78,-84,-100,-75,-83,-80,0,0
1819,-77,-71,-64,-68,-78,-84,-100,-74,-83,-79,0,0
1820,-76,-71,-63,-68,-78,-83,-100,-75,-100,-79,0,0
1821,-76,-71,-63,-68,-79,-83,-100,-75,-81,-79,0,0
1822,-76,-71,-64,-69,-79,-84,-100,-75,-81,-79,0,0
1823,-77,-71,-100,-69,-78,-83,-100,-75,-81,-79,0,0
1824,-76,-71,-65,-69,-78,-84,-100,-75,-82,-79,0,0
1825,-76,-70,-65,-69,-78,-84,-100,-75,-82,-79,0,0
1826,-77,-71,-65,-69,-78,-85,-100,-75,-83,-80,0,0
1827,-76,-70,-66,-68,-78,-85,-100,-75,-83,-80,0,0
1828,-76,-70,-66,-68,-78,-84,-100,-75,-100,-80,0,0
1829,-77,-70,-65,-68,-78,-85,-100,-75,-83,-79,0,0
1830,-76,-70,-65,-69,-78,-85,-100,-75,-83,-79,0,0
1831,-77,-70,-64,-68,-78,-84,-100,-75,-83,-79,0,0
1832,-78,-72,-63,-66,-77,-85,-100,-73,-85,-81,0,0
1833,-100,-78,-60,-66,-80,-100,-84,-77,-76,-83,0,0
1834,-100,-72,-61,-64,-100,-85,-100,-75,-74,-82,0,0
1835,-76,-72,-64,-66,-82,-83,-100,-81,-79,-100,0,0
1836,-83,-74,-65,-72,-85,-100,-85,-87,-77,-85,0,0
1837,-100,-70,-60,-68,-85,-100,-79,-84,-100,-89,0,0
1838,-82,-76,-68,-67,-100,-83,-81,-77,-74,-100,0,0
1839,-81,-80,-60,-64,-100,-100,-83,-77,-74,-100,0,0
1840,-75,-76,-64,-63,-100,-84,-78,-78,-77,-100,0,0
1841,-79,-84,-56,-73,-100,-89,-81,-76,-71,-87,0,0
1842,-74,-77,-53,-77,-88,-84,-75,-84,-84,-100,0,0
1843,-82,-75,-51,-72,-81,-82,-75,-83,-72,-88,0,0
1844,-86,-71,-62,-68,-87,-80,-83,-86,-75,-82,0,0
1845,-79,-79,-61,-69,-86,-82,-100,-73,-100,-84,0,0
1846,-81,-81,-60,-75,-83,-78,-81,-71,-83,-100,0,0
1847,-86,-67,-61,-70,-78,-82,-87,-72,-77,-84,0,0
1848,-79,-78,-73,-71,-100,-84,-81,-78,-100,-83,0,0
1849,-76,-73,-60,-68,-78,-85,-81,-80,-80,-91,0,0
1850,-74,-73,-74,-84,-76,-80,-81,-78,-76,-85,0,0
1851,-75,-75,-69,-72,-83,-86,-82,-100,-78,-90,0,0
1852,-75,-74,-62,-72,-79,-81,-80,-78,-76,-79,0,0
1853,-73,-79,-68,-70,-76,-77,-100,-84,-82,-83,0,0
1854,-73,-82,-67,-76,-80,-81,-86,-84,-83,-87,0,0
1855,-80,-79,-58,-77,-83,-77,-87,-81,-100,-100,0,0
1856,-87,-82,-62,-100,-82,-80,-100,-82,-100,-100,0,0
1857,-78,-72,-64,-74,-83,-86,-100,-80,-81,-100,0,0
1859,-100,-82,-63,-76,-81,-87,-100,-100,-83,-89,0,0
1860,-83,-71,-61,-71,-100,-82,-84,-83,-79,-100,0,0
1861,-80,-72,-59,-100,-81,-82,-84,-100,-87,-100,0,0
1862,-80,-81,-63,-76,-81,-100,-100,-100,-88,-100,0,0
1863,-79,-100,-62,-73,-100,-100,-100,-82,-83,-100,0,0
1864,-81,-83,-60,-72,-100,-84,-89,-100,-100,-100,0,0
1865,-76,-89,-58,-73,-100,-82,-100,-100,-100,-90,0,0
1866,-76,-83,-56,-72,-84,-79,-88,-100,-83,-100,0,0
1867,-80,-77,-56,-72,-100,-86,-86,-100,-85,-100,0,0
1868,-75,-78,-58,-77,-100,-80,-86,-100,-82,-86,0,0
1869,-77,-77,-61,-74,-82,-81,-100,-100,-81,-100,0,0
1870,-80,-77,-60,-71,-85,-79,-85,-91,-88,-100,0,0
1871,-77,-80,-58,-69,-100,-87,-100,-89,-84,-100,0,0
1872,-73,-78,-60,-73,-84,-100,-87,-84,-85,-100,0,0
1873,-72,-75,-64,-77,-84,-100,-86,-82,-100,-88,0,0
1874,-74,-82,-64,-82,-100,-83,-100,-82,-100,-100,0,0
1875,-76,-74,-62,-76,-83,-83,-100,-81,-100,-100,0,0
1876,-75,-75,-60,-69,-87,-87,-100,-84,-100,-100,0,0
1877,-74,-74,-58,-71,-100,-100,-100,-88,-87,-100,0,0
1878,-74,-77,-59,-75,-100,-100,-100,-87,-100,-100,0,0
1879,-74,-75,-64,-72,-100,-100,-100,-89,-87,-100,0,0
1880,-75,-73,-62,-71,-100,-100,-100,-100,-85,-100,0,0
1881,-75,-72,-58,-75,-100,-100,-100,-100,-86,-100,0,0
1882,-75,-73,-57,-83,-88,-88,-100,-100,-100,-89,0,0
1883,-76,-75,-60,-74,-85,-82,-100,-100,-100,-100,0,0
1884,-76,-75,-59,-74,-86,-89,-100,-88,-100,-100,0,0
1885,-76,-74,-59,-83,-100,-100,-100,-86,-85,-100,0,0
1886,-75,-71,-62,-77,-100,-79,-100,-87,-100,-88,0,0
1887,-77,-71,-65,-74,-100,-78,-86,-100,-100,-100,0,0
1888,-77,-72,-63,-76,-81,-85,-86,-100,-83,-100,0,0
1889,-81,-72,-63,-74,-85,-84,-100,-83,-82,-100,0,0
1890,-77,-74,-62,-72,-100,-100,-100,-81,-84,-100,0,0
1891,-82,-73,-63,-74,-86,-100,-87,-80,-88,-100,0,0
1892,-81,-72,-63,-72,-100,-100,-86,-81,-100,-100,0,0
1893,-80,-73,-65,-70,-84,-100,-100,-82,-100,-100,0,0
1894,-77,-75,-64,-73,-86,-100,-100,-80,-85,-100,0,0
1895,-77,-76,-61,-79,-86,-86,-89,-79,-84,-100,0,0
1896,-76,-73,-61,-75,-82,-100,-100,-77,-100,-100,0,0
1897,-78,-73,-64,-74,-85,-100,-100,-80,-100,-100,0,0
1898,-78,-74,-65,-74,-84,-100,-87,-78,-100,-90,0,0
1899,-78,-74,-64,-73,-82,-86,-85,-77,-86,-87,0,0
1900,-78,-73,-62,-73,-81,-100,-87,-77,-82,-89,0,0
1901,-79,-73,-61,-72,-80,-87,-100,-77,-84,-100,0,0
1902,-79,-73,-60,-72,-80,-82,-85,-77,-83,-89,0,0
1903,-100,-73,-60,-73,-81,-82,-85,-77,-82,-100,0,0
1904,-78,-73,-61,-73,-81,-82,-86,-76,-82,-90,0,0
1905,-78,-73,-61,-75,-81,-81,-86,-76,-82,-89,0,0
1906,-78,-73,-61,-75,-81,-81,-87,-76,-82,-100,0,0
1907,-100,-100,-62,-100,-100,-100,-100,-76,-100,-100,0,0
1908,-78,-74,-62,-75,-81,-82,-86,-77,-83,-100,0,0
1909,-77,-73,-62,-74,-80,-80,-86,-76,-83,-89,0,0
1910,-77,-74,-62,-74,-80,-81,-85,-76,-83,-90,0,0
1911,-77,-73,-61,-73,-80,-81,-85,-76,-83,-100,0,0
1912,-78,-74,-61,-73,-80,-80,-100,-76,-83,-90,0,0
1913,-78,-74,-61,-73,-80,-80,-85,-76,-82,-100,0,0
1914,-79,-74,-61,-73,-80,-81,-85,-76,-82,-100,0,0
1915,-79,-74,-61,-73,-80,-81,-85,-76,-82,-100,0,0
