superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door,raw_photosensor_endpos
1818,-86,-77,-80,-100,-63,-69,-55,-62,-65,-77,2,0,0
1819,-84,-77,-79,-88,-64,-69,-55,-61,-65,-80,2,0,0
1820,-83,-78,-79,-86,-64,-69,-54,-61,-65,-77,2,0,0
1821,-83,-78,-79,-86,-64,-70,-54,-62,-65,-76,2,0,0
1822,-84,-78,-80,-84,-63,-70,-54,-61,-65,-77,2,0,0
1823,-83,-77,-79,-84,-63,-69,-55,-62,-64,-74,2,0,0
1824,-81,-79,-77,-85,-63,-69,-54,-61,-65,-75,2,0,0
1825,-83,-100,-79,-85,-63,-70,-55,-61,-65,-75,2,0,0
1826,-82,-77,-77,-82,-63,-70,-54,-62,-65,-80,2,0,0
1827,-84,-77,-78,-84,-63,-69,-56,-61,-65,-82,2,0,0
1828,-82,-77,-78,-100,-63,-70,-54,-62,-65,-77,2,0,0
1829,-83,-76,-80,-86,-64,-70,-55,-62,-65,-80,2,0,0
1830,-81,-77,-79,-100,-64,-70,-54,-61,-65,-77,2,0,0
1831,-81,-77,-79,-84,-64,-70,-55,-62,-64,-82,2,0,0
1832,-83,-77,-80,-84,-64,-71,-53,-61,-65,-80,2,0,0
1833,-81,-76,-79,-84,-64,-71,-56,-62,-64,-79,2,0,0
1834,-82,-77,-80,-84,-64,-71,-55,-61,-64,-100,2,0,0
1835,-81,-76,-80,-83,-63,-71,-55,-61,-64,-77,2,0,0
1836,-82,-76,-79,-82,-64,-71,-55,-61,-64,-80,2,0,0
1837,-81,-75,-78,-85,-64,-70,-56,-60,-64,-84,2,0,0
1838,-83,-75,-78,-83,-63,-71,-55,-62,-64,-79,2,0,0
1839,-82,-76,-79,-100,-64,-71,-55,-61,-65,-83,2,0,0
1840,-81,-75,-79,-84,-64,-71,-54,-61,-64,-74,2,0,0
1841,-81,-76,-78,-84,-64,-71,-54,-62,-64,-77,2,0,0
1842,-82,-76,-78,-84,-64,-71,-53,-61,-64,-77,2,0,0
1843,-83,-76,-79,-84,-64,-71,-57,-62,-64,-77,2,0,0
1844,-84,-76,-79,-83,-64,-71,-55,-60,-64,-79,2,0,0
1845,-82,-77,-79,-84,-64,-71,-54,-61,-64,-78,2,0,0
1846,-82,-76,-78,-83,-64,-71,-54,-61,-64,-81,2,0,0
1847,-82,-75,-78,-85,-64,-71,-55,-61,-64,-86,2,0,0
1848,-81,-76,-80,-83,-64,-72,-54,-62,-64,-80,2,0,0
1849,-84,-75,-82,-83,-64,-72,-54,-62,-65,-81,2,0,0
1850,-85,-72,-87,-100,-65,-73,-52,-62,-67,-73,2,0,0
1851,-86,-72,-87,-83,-66,-74,-52,-65,-69,-75,2,0,0
1852,-88,-71,-84,-82,-66,-73,-52,-65,-69,-73,2,0,0
1853,-100,-71,-83,-83,-67,-73,-53,-67,-68,-75,2,0,0
1854,-88,-71,-82,-82,-66,-73,-53,-65,-69,-73,2,0,0
1855,-88,-71,-85,-82,-67,-73,-53,-66,-69,-72,2,0,0
1856,-87,-72,-100,-82,-66,-74,-53,-64,-68,-73,2,0,0
1857,-100,-72,-100,-83,-65,-75,-54,-62,-68,-74,2,0,0
1858,-86,-73,-100,-83,-66,-76,-53,-64,-68,-73,2,0,0
1859,-85,-73,-89,-82,-66,-75,-53,-64,-69,-76,2,0,0
1860,-83,-73,-89,-84,-66,-74,-52,-64,-68,-74,2,0,0
1861,-87,-73,-100,-83,-67,-74,-52,-66,-67,-73,2,0,0
1862,-85,-74,-100,-83,-66,-75,-53,-65,-68,-73,2,0,0
1863,-84,-73,-100,-85,-66,-75,-53,-68,-68,-75,2,0,0
1864,-85,-73,-100,-85,-66,-75,-53,-65,-69,-75,2,0,0
1865,-87,-72,-100,-100,-66,-74,-53,-66,-68,-73,2,0,0
1866,-100,-72,-100,-83,-66,-75,-100,-65,-67,-76,2,0,0
1867,-100,-72,-100,-82,-66,-74,-53,-65,-68,-75,2,0,0
1868,-100,-73,-100,-81,-66,-75,-53,-66,-69,-73,2,0,0
1869,-100,-73,-100,-80,-67,-75,-53,-65,-70,-75,2,0,0
1870,-88,-72,-100,-81,-66,-73,-53,-65,-70,-73,2,0,0
1871,-89,-73,-100,-80,-67,-74,-52,-66,-69,-75,2,0,0
1872,-90,-73,-100,-80,-66,-74,-53,-65,-70,-74,2,0,0
1873,-100,-72,-100,-80,-66,-74,-53,-67,-68,-75,2,0,0
1874,-100,-72,-100,-81,-65,-75,-53,-64,-71,-74,2,0,0
1875,-100,-72,-100,-81,-66,-75,-53,-66,-70,-73,2,0,0
1876,-100,-73,-100,-81,-66,-76,-53,-65,-70,-74,2,0,0
1877,-100,-72,-100,-81,-66,-75,-54,-65,-70,-75,2,0,0
1878,-100,-72,-100,-82,-66,-75,-53,-66,-70,-76,2,0,0
1879,-89,-72,-100,-82,-66,-75,-54,-66,-71,-75,2,0,0
1880,-100,-72,-100,-81,-66,-74,-53,-66,-69,-73,2,0,0
1881,-100,-72,-100,-81,-66,-76,-100,-65,-69,-73,2,0,0
1882,-100,-72,-100,-82,-66,-74,-52,-65,-70,-73,2,0,0
1883,-100,-72,-100,-81,-66,-76,-54,-66,-68,-75,2,0,0
1884,-88,-72,-100,-81,-66,-75,-53,-65,-70,-75,2,0,0
1885,-87,-72,-100,-82,-66,-75,-54,-66,-69,-73,2,0,0
1886,-100,-72,-100,-81,-66,-75,-52,-66,-71,-74,2,0,0
1887,-100,-72,-100,-81,-66,-74,-53,-66,-70,-75,2,0,0
1888,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,2,0,0
1894,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,2,0,0
